"methods","samples.P","samples.delta","samples.N0","samples.sigma.d","samples.sigma.p","samples.tau"
"MMD",21.4015177845413,0.703406522364745,5.48525249978991,1.13541297112367,0.113936770022373,9.01989145147789
"MMD",21.4015177845414,0.703406522364739,5.48525249979006,1.13541297112367,0.113936770022374,9.01989145147785
"MMD",21.4015177845414,0.703406522364744,5.48525249979006,1.13541297112367,0.113936770022374,9.019891451478
"MMD",21.6283940564013,0.629181400598304,10.9908115576171,1.07244100071604,0.146969954626132,10.3488368389374
"MMD",10.0013963826152,0.858572961537325,10.3932514181572,1.15781082398976,0.115926050774423,7.12814531666349
"MMD",31.0122424859085,0.810024637154635,11.1390086872159,1.21081299347451,0.185794230980294,10.9256960377919
"MMD",21.9906687047292,0.800695144312293,11.994076293186,1.0812554217926,0.159964168723252,9.72536772872595
"MMD",22.4534585083662,0.705263782767796,8.0210558881868,1.11678798420148,0.146899050441291,9.01244963418654
"MMD",27.17372727315,0.770945683764405,9.60030459495856,1.13438072209438,0.162548570257775,11.1114389355274
"MMD",37.9226158674563,0.732082666421263,9.54933698759485,0.974415729660209,0.151286883116733,4.41805529031051
"MMD",17.7046673224392,0.746712177226634,5.414512091453,1.17939183671604,0.131415722417109,11.4868031740149
"MMD",25.3334980354043,0.702921150155875,11.1897173798324,1.01994524351803,0.128453331329764,4.15443168943801
"MMD",25.3334980354043,0.702921150155875,11.1897173798324,1.01994524351803,0.128453331329764,4.15443168943801
"MMD",28.9371144445826,0.826896233925015,8.02043771573501,1.23859858379777,0.160017012873261,13.4864289999699
"MMD",21.4015177845415,0.703406522364741,5.48525249978999,1.13541297112367,0.113936770022374,9.01989145147778
"MMD",31.0953652913106,0.549709324729305,11.2704711844027,0.981949317818894,0.153675548149559,9.77455257342235
"MMD",21.4015177845416,0.703406522364741,5.48525249979002,1.13541297112367,0.113936770022374,9.01989145147794
"MMD",12.3774051010104,0.81080036319053,9.88142326711747,1.07944067668395,0.115798985195377,7.32120157550142
"MMD",15.5416467993355,0.801716273631561,12.1393224788034,1.04697456831828,0.143275756388398,7.24997887426058
"MMD",26.389200927748,0.577641671028026,10.1461435711886,0.978826728846379,0.140244472152416,6.59458241524644
"MMD",17.9277898054258,0.570610554392137,10.8171598169274,1.03772591286452,0.162594815345655,12.9245176958685
"MMD",19.4159684430857,0.670744596644397,12.1001508944836,0.999607508035076,0.147342007980706,8.01513379734808
"MMD",19.4159684430857,0.670744596644397,12.1001508944836,0.999607508035076,0.147342007980706,8.01513379734808
"MMD",20.7840312976774,0.633465105214611,11.7243156441058,0.978107433520209,0.136721453613294,7.37004311549356
"MMD",27.8802976799875,0.802565159326248,10.4310093923782,1.19047631557218,0.177076504729813,12.5586206585216
"MMD",20.041600370072,0.683257110828305,8.93197367267033,1.10289186616975,0.125607342653397,9.29513109974125
"MMD",17.1312864599152,0.731630810946802,12.0792248141905,0.945390409239976,0.133984096736631,6.62107892414725
"MMD",21.4015177845415,0.703406522364744,5.48525249978995,1.13541297112367,0.113936770022374,9.01989145147779
"MMD",18.7438910456071,0.748094178561648,13.4414806599996,1.00540992906888,0.147079119926402,7.29611485059733
"MMD",21.4015177845413,0.703406522364741,5.48525249979007,1.13541297112366,0.113936770022374,9.01989145147773
"MMD",22.6244808488271,0.742628889763736,9.66303266130917,1.15400995119244,0.152528564405634,11.6177585792197
"MMD",13.2261279065841,0.7075159292732,12.9958267783509,0.934495961160726,0.12117826002417,8.73041316727062
"MMD",21.4015177845414,0.703406522364741,5.48525249979007,1.13541297112366,0.113936770022374,9.01989145147767
"MMD",30.2164380057783,0.75509879436446,11.2096562765489,1.11131183512475,0.169771149399137,10.9609131502468
"MMD",22.3666003956044,0.819312316929312,7.56647500418539,1.27940896992727,0.146833462303137,18.4335744764325
"MMD",10.9696840762993,0.77406953194841,15.8899268887693,1.0200434381527,0.143341565820226,4.55335764859861
"MMD",21.3375947498161,0.636768187327534,11.5097834750381,1.08232858229163,0.157476399027256,11.0368383816398
"MMD",21.3375947498161,0.636768187327534,11.5097834750381,1.08232858229163,0.157476399027256,11.0368383816398
"MMD",21.3375947498161,0.636768187327534,11.5097834750381,1.08232858229163,0.157476399027256,11.0368383816398
"MMD",21.4015177845419,0.703406522364745,5.48525249978988,1.13541297112367,0.113936770022375,9.01989145147788
"MMD",27.8612508032464,0.675922021170724,10.3006184200725,1.02866246376127,0.157643316007091,8.25359914224083
"MMD",30.0920760694554,0.702187469305595,8.76270094693114,1.10012284163523,0.142039163072359,10.5849399297107
"MMD",29.7603156551907,0.853275754581188,7.92761090442852,1.13358047024188,0.159395916371704,10.9253445955612
"MMD",25.0085363644614,0.753023499778343,10.1347218408592,1.07084867978193,0.151455438785459,11.5209275395776
"MMD",20.3824589790434,0.783219196479004,11.0477752257024,1.16279925490411,0.145684636656016,12.6898180985673
"MMD",19.6540850814757,0.730749287983818,8.37200800027347,1.07041780598508,0.131263461043847,11.1570884411811
"MMD",14.8006479215827,0.729784969839921,13.3339249576939,1.06964695788808,0.150353323175058,11.0029714268325
"MMD",21.0994930521889,0.853973617491076,10.6250026544823,1.17666697954687,0.159735904956525,10.4805797082202
"MMD",15.8114833573906,0.699063597261274,10.5413400107287,1.189039068086,0.152405914170636,15.8646555843136
"MMD",15.8114833573906,0.699063597261274,10.5413400107287,1.189039068086,0.152405914170636,15.8646555843136
"MMD",13.189255867333,0.664873716614451,13.0626061435188,0.989269134791865,0.152182453268096,7.25056085838904
"MMD",32.5379960800058,0.842923882806933,8.4241884403784,1.19158494882575,0.149723519267072,9.61463542020635
"MMD",12.9770447680252,0.610425783919462,11.2591044668043,1.00000020837882,0.146995369525182,8.23324123038534
"MMD",19.7460499428179,0.712210062969293,11.1670639529896,1.03069891709334,0.144938548039684,10.3038133240643
"MMD",36.4267379260171,0.644158941904114,8.52056131797013,1.05987840563476,0.155957224780407,9.9336121096796
"MMD",27.9580560023852,0.730887785382932,10.0650066289199,1.09261534530902,0.15753397617508,10.5850525219116
"MMD",24.4736580526707,0.677347150480482,6.83635468663767,1.09148215124034,0.148602433220449,11.6724884899393
"MMD",24.3143497334588,0.717132102344564,10.4529571291791,1.08757902518724,0.149068856653927,11.7625003223137
"MMD",24.3143497334588,0.717132102344564,10.4529571291791,1.08757902518724,0.149068856653927,11.7625003223137
"MMD",31.4615686593588,0.676474699684417,11.4130091759964,1.05831454000955,0.186782001613456,9.46475330776595
"MMD",23.0154359491901,0.726625083210602,9.51314700861365,1.18437792836958,0.174640937323983,11.8566206297183
"MMD",21.4015177845419,0.703406522364741,5.48525249979004,1.13541297112367,0.113936770022375,9.01989145147778
"MMD",25.7769851170527,0.706159509658878,7.71755987151731,1.17913316556639,0.15949818766746,11.877302735113
"MMD",14.5069996933522,0.835195082212659,10.4151574272052,1.20555319050568,0.151849667641673,12.9979073212028
"MMD",21.4015177845412,0.703406522364744,5.48525249978999,1.13541297112367,0.113936770022374,9.0198914514779
"MMD",26.1429090040008,0.772134410473621,6.76052384389713,1.11309582353889,0.124956483646651,8.00745568971029
"MMD",22.2170361540901,0.721263087498386,11.4088427323783,1.12497627998115,0.172907766349576,12.1105976145347
"MMD",15.8396064895462,0.733690578812477,10.159677229706,1.10663680150874,0.146471128241188,13.07921906023
"MMD",24.6757700136161,0.632718402708684,11.5987160230353,0.977857740782148,0.151128547672609,10.6459833791815
"MMD",15.6458752620828,0.81521231625786,11.1787872229006,1.14024129614485,0.128095386545673,9.73635752278664
"MMD",18.7120078616276,0.808602330968035,10.3258277857949,1.1619198915918,0.147282182869099,9.73170606645443
"MMD",18.7120078616276,0.808602330968035,10.3258277857949,1.1619198915918,0.147282182869099,9.73170606645443
"MMD",15.6458752620828,0.81521231625786,11.1787872229006,1.14024129614485,0.128095386545673,9.73635752278664
"MMD",15.6458752620828,0.81521231625786,11.1787872229006,1.14024129614485,0.128095386545673,9.73635752278664
"MMD",15.6458752620828,0.81521231625786,11.1787872229006,1.14024129614485,0.128095386545673,9.73635752278664
"MMD",15.6458752620828,0.81521231625786,11.1787872229006,1.14024129614485,0.128095386545673,9.73635752278664
"MMD",28.7996152751665,0.551184559167796,12.522481063369,0.999833456892425,0.156213055904226,10.4658819134056
"MMD",23.717910195498,0.700570622729864,11.1196241756202,1.15135950666344,0.163359996250011,12.0921550111582
"MMD",25.9086213948274,0.69953774636159,10.5990527011144,0.990190414586326,0.150184696397704,6.29750842725671
"MMD",20.9811733292936,0.763770779078698,10.7393136378208,1.03100854385872,0.139006601373998,7.99361861879459
"MMD",26.928860450082,0.655361676150809,9.87742040670439,1.04532055731412,0.138030075996522,7.59344336148432
"MMD",21.1871055534964,0.777578815571208,9.79252676760898,1.20185181092091,0.146650040584848,11.4739846178893
"MMD",13.5742789638088,0.594202856581632,11.2238271908277,1.03723982438905,0.12493261052377,11.2432053964355
"MMD",13.5742789638088,0.594202856581632,11.2238271908277,1.03723982438905,0.12493261052377,11.2432053964355
"MMD",21.4015177845418,0.70340652236474,5.48525249978996,1.13541297112367,0.113936770022374,9.01989145147794
"MMD",18.7481034576281,0.731679328357572,5.28488332893509,1.22272865507316,0.137081521932781,11.440705637961
"MMD",18.7481034576281,0.731679328357572,5.28488332893509,1.22272865507316,0.137081521932781,11.440705637961
"MMD",18.7481034576281,0.731679328357572,5.28488332893509,1.22272865507316,0.137081521932781,11.440705637961
"MMD",27.0197350261521,0.667731653114874,9.37872030666722,1.07380696385036,0.152461509362614,10.1929315101509
"MMD",27.0197350261521,0.667731653114874,9.37872030666722,1.07380696385036,0.152461509362614,10.1929315101509
"MMD",23.2706627176977,0.710982444241683,9.33828785145146,1.11046531296755,0.154659274433569,13.596655611315
"MMD",35.6273256877461,0.773631778356786,11.3380532116335,1.12491959835325,0.157988438094552,8.05786336948327
"MMD",30.4256441538003,0.71057497010808,7.82779383588013,1.06463199089916,0.178314851534256,13.2822397066599
"MMD",28.1816081947816,0.813775006173809,10.531201289573,1.08820922128171,0.171050430529765,9.94235472998776
"MMD",20.8897171141204,0.713304634122317,9.49424799573927,1.10863609361309,0.136226878926776,7.92016326196813
"MMD",21.4015177845416,0.703406522364743,5.48525249978993,1.13541297112367,0.113936770022374,9.01989145147788
"MMD",34.1537976458942,0.767339674411468,8.19460393122873,1.03529358661717,0.127904883227369,4.62710603460196
"MMD",16.8186459387643,0.706886443412825,13.4316707884743,1.03866746909622,0.141059083584201,8.79375177234423
"MMD",12.0219280613244,0.660073960907664,11.4200186216929,1.02306003947303,0.138688747387491,10.3528317932221
"MMD",12.8043000153156,0.887254635520265,9.98277908505059,1.3244790355971,0.159214640833661,14.0363164535331
"MMD",13.6698755189237,0.709128870438977,11.7103802602118,1.09268485649726,0.156426551229805,12.3483492498322
"MMD",13.6698755189237,0.709128870438977,11.7103802602118,1.09268485649726,0.156426551229805,12.3483492498322
"MMD",13.6698755189237,0.709128870438977,11.7103802602118,1.09268485649726,0.156426551229805,12.3483492498322
"MMD",24.8561401862165,0.633344454429322,9.83315236041374,1.08182038646465,0.166623756351606,10.4502953420097
"MMD",24.8561401862165,0.633344454429322,9.83315236041374,1.08182038646465,0.166623756351606,10.4502953420097
"MMD",15.8977899286086,0.687441646973478,14.7119367305548,0.951594784444287,0.132668651277446,5.67157873491098
"MMD",10.6347621575415,0.732320876242943,9.54814218370899,1.09887236008549,0.130504217943476,12.4786767150822
"MMD",10.6347621575415,0.732320876242943,9.54814218370899,1.09887236008549,0.130504217943476,12.4786767150822
"MMD",11.2342806386823,0.623018400449405,12.7601745668237,0.9741583076088,0.131973968777646,7.26979145165268
"MMD",11.2342806386823,0.623018400449405,12.7601745668237,0.9741583076088,0.131973968777646,7.26979145165268
"MMD",21.1218183173495,0.662161765915338,7.24735857743503,1.01821924339088,0.117569381548579,8.11834105669825
"MMD",21.1218183173495,0.662161765915338,7.24735857743503,1.01821924339088,0.117569381548579,8.11834105669825
"MMD",33.7726208604997,0.691577808848798,10.3868277341713,0.96475088938967,0.149208913704601,5.19089520788584
"MMD",29.6324864035173,0.646273650866302,11.9866612577817,1.06737240790464,0.147352575043933,10.5390480986536
"MMD",24.2875452482949,0.729249496174826,8.3623015012847,1.10446021593222,0.140801180850235,10.3213535874587
"MMD",21.4015177845414,0.703406522364744,5.48525249979001,1.13541297112367,0.113936770022374,9.01989145147773
"MMD",21.401517784542,0.703406522364743,5.48525249978994,1.13541297112367,0.113936770022375,9.01989145147787
"MMD",25.962875787931,0.72418477808343,11.4516908474754,1.11802849571413,0.157810311111741,9.74570636229329
"MMD",21.4780841600923,0.537143177953007,15.0020548716178,0.844461941758866,0.134122429256564,3.52509830986291
"MMD",30.2947803473742,0.756413502962999,10.8217223496747,1.11818468032842,0.141628332126452,8.36419707905875
"MMD",20.8616887376509,0.849164872180678,12.1898352620034,1.05008713714632,0.153238340879996,7.20367612875997
"MMD",16.4979514586492,0.755980174708945,8.6584434710809,1.01870323778806,0.12078790314832,9.16831531677684
"MMD",21.7767657227367,0.705096916950888,8.97947741279748,1.16695331509503,0.164881086734387,13.8188233263275
"MMD",17.284863915701,0.554291626702025,13.2007584551113,0.995982445113951,0.155552444658514,11.2017253844861
"MMD",20.6499790465511,0.846045861041546,8.42912463552296,1.16489788304739,0.125912459389949,9.14723089647103
"MMD",20.3344175148544,0.714340833422433,11.176278153661,1.15340541020081,0.179995570172521,11.8220589437091
"MMD",20.3344175148544,0.714340833422433,11.176278153661,1.15340541020081,0.179995570172521,11.8220589437091
"MMD",30.6357525993686,0.783057169796811,7.41034530022459,1.14190530877951,0.148748959267874,9.34637771225911
"MMD",33.8198379438113,0.774160265650057,8.26338821400624,1.20658437876058,0.166312726080204,12.7495854822192
"MMD",21.9250467201002,0.698165919513219,9.47343484808882,1.03948308761824,0.140317876412322,12.3297081102557
"MMD",20.8209362795863,0.569581913766001,10.8283829102251,0.998581284202761,0.139910819981432,9.05839209155555
"MMD",31.4856370234091,0.815196123886807,10.4665564211735,1.16263934810812,0.18536002342072,10.6232945401307
"MMD",31.4856370234091,0.815196123886807,10.4665564211735,1.16263934810812,0.18536002342072,10.6232945401307
"MMD",34.7492366886825,0.725918273855262,9.10192382307852,1.10392764586061,0.167715031854092,11.1402628477171
"MMD",10.7567199448788,0.79072546989468,10.4610884777364,1.10423337652391,0.130464576864652,10.3009840311062
"MMD",10.7567199448788,0.79072546989468,10.4610884777364,1.10423337652391,0.130464576864652,10.3009840311062
"MMD",21.4015177845415,0.703406522364744,5.4852524997901,1.13541297112367,0.113936770022374,9.01989145147783
"MMD",21.169038687149,0.764825438187045,10.7111911451377,1.21399398092891,0.166509838575002,11.4974239659186
"MMD",21.4015177845412,0.703406522364742,5.48525249979005,1.13541297112367,0.113936770022374,9.0198914514779
"MMD",27.2689716668102,0.750259957555324,8.44489866252846,1.15126866051352,0.162435290623963,10.2490314352935
"MMD",22.2177036593887,0.726955138019948,9.38007131822541,1.1042730229145,0.145198862726747,11.0116916186648
"MMD",22.2177036593887,0.726955138019948,9.38007131822541,1.1042730229145,0.145198862726747,11.0116916186648
"MMD",8.54128329741498,0.730874997264941,9.64688640407073,1.16514899161629,0.147433987252607,19.6380999646976
"MMD",11.6456892955448,0.723219946904042,12.9677206138749,1.05375102645374,0.136814892764544,7.62453256047352
"MMD",22.4942446878227,0.593969833919563,11.2806792869649,1.03956600355619,0.14148557267671,8.99347264698985
"MMD",24.9478399124104,0.770707057444236,9.05133413091421,1.11170705680334,0.154559919830242,6.92331722577499
"MMD",33.9713101434832,0.823325073807278,10.2820929505196,1.1583588901388,0.185544172140273,10.8344679217763
"MMD",27.6878496373177,0.700479944481191,9.09636216718817,1.05891768567513,0.153696534799428,7.27729758180459
"MMD",33.1220971770635,0.703284464410448,8.21755967065705,1.04033988362284,0.163643152869765,6.86764057068002
"MMD",33.3993483789303,0.772892779893082,6.54079658348994,1.12460316219088,0.143965129654934,11.6041870691537
"MMD",33.3993483789303,0.772892779893082,6.54079658348994,1.12460316219088,0.143965129654934,11.6041870691537
"MMD",25.1633643668047,0.731870265591712,10.9089446121906,1.03334678325669,0.143115077088534,7.07297066436568
"MMD",21.4015177845416,0.703406522364743,5.48525249979004,1.13541297112367,0.113936770022375,9.0198914514779
"MMD",21.4015177845417,0.703406522364743,5.48525249978989,1.13541297112367,0.113936770022374,9.01989145147786
"MMD",24.9308495149164,0.709653057070518,13.3599200056224,1.04249479105822,0.149797680398791,8.16313378026176
"MMD",21.4015177845414,0.703406522364743,5.48525249979001,1.13541297112367,0.113936770022374,9.0198914514779
"MMD",24.9561172510336,0.725717313782584,12.6087655755351,0.951793398977842,0.157949568882763,5.72815671190764
"MMD",24.5832068738283,0.817981915737952,11.959935671417,1.01987386289097,0.145864937407927,6.4877145722527
"MMD",23.0239535776151,0.756661712601439,8.98791536557203,1.14619018242729,0.154229741022198,18.6806231646687
"MMD",21.4015177845412,0.703406522364742,5.48525249978992,1.13541297112367,0.113936770022373,9.01989145147795
"MMD",22.7715922160212,0.651290483115685,11.7710421147316,1.01815367809246,0.155140839345123,9.50568866873933
"MMD",24.6604539540356,0.871227730135074,8.92719391821157,1.24958669493241,0.168709567953214,9.87362262241624
"MMD",24.6206339500803,0.644121583559242,13.2053494252932,0.994295040395354,0.160189624424907,6.01895678509574
"MMD",33.8127455112225,0.743263859927288,7.52673580064919,1.15752021367343,0.161474223568008,12.0844969574293
"MMD",19.568148186316,0.656600573108721,12.6186586729795,1.09527241523944,0.158213130203,9.86682093371464
"MMD",18.3762520404292,0.776223534569157,14.0437544377363,1.10967664577819,0.156554411585192,11.124918235878
"MMD",21.4041986430029,0.647356093005666,7.81189545059566,1.0700729780314,0.137184991766468,10.9306380143173
"MMD",16.5834985462336,0.715496733177481,10.5616445827101,1.15644240316153,0.152922032559433,11.1652595418417
"MMD",18.3762520404292,0.776223534569157,14.0437544377363,1.10967664577819,0.156554411585192,11.124918235878
"MMD",20.684190339458,0.710968634698748,12.6314777480228,0.927437517214334,0.144846964997904,7.04156012292507
"MMD",18.300871305271,0.721619214577243,9.39525945557254,1.05998157124122,0.132856245040682,10.518802557674
"MMD",17.2452770979273,0.602987071626333,10.9485756459985,1.11113345427428,0.154890667054799,13.3124329785658
"MMD",11.186540521371,0.700669269739795,10.7287810836136,1.0520207997477,0.11845528701847,8.91808817198425
"MMD",29.5884590938463,0.77174787264501,11.2176444693621,1.17037359106582,0.152551092817788,9.54859638380167
"MMD",23.9840217527048,0.73766909317291,10.932038032828,1.06573102110926,0.164396633986057,9.83667758681497
"MMD",21.4015177845414,0.703406522364741,5.48525249979002,1.13541297112367,0.113936770022374,9.01989145147794
"MMD",9.04342856526895,0.689709651779406,14.8395527038284,1.02496601934188,0.136635316540261,7.15941260451504
"MMD",14.9488405016178,0.639306467896418,9.48221188648248,1.0786763048449,0.147771384837845,15.860928964521
"MMD",14.9488405016178,0.639306467896418,9.48221188648248,1.0786763048449,0.147771384837845,15.860928964521
"MMD",20.5398006676405,0.648511752670808,13.4881560439401,0.979302868883474,0.142031472076182,7.49487586343457
"MMD",20.7406169843029,0.661445280693131,10.4095635760499,1.04130539719382,0.15009247881535,8.09671024532683
"MMD",20.7406169843029,0.661445280693131,10.4095635760499,1.04130539719382,0.15009247881535,8.09671024532683
"MMD",18.7282163307235,0.824792133659014,13.4063129974173,1.06367029824919,0.148170865508768,6.96251805908046
"MMD",25.2218233557189,0.695191534254598,12.9588620496886,0.936789789703571,0.136739909983464,4.89009107519114
"MMD",23.7136241569859,0.698708948943841,11.1987458741316,0.984487785138441,0.147219989275518,5.57200338629984
"MMD",21.4015177845416,0.70340652236474,5.48525249978996,1.13541297112367,0.113936770022374,9.01989145147786
"MMD",27.577873803134,0.731218927333451,10.069325828077,1.08668669497679,0.136329096004666,6.42180140432925
"MMD",27.577873803134,0.731218927333451,10.069325828077,1.08668669497679,0.136329096004666,6.42180140432925
"MMD",21.4015177845416,0.703406522364744,5.48525249979,1.13541297112367,0.113936770022374,9.01989145147774
"MMD",24.9151842283867,0.800968201709846,11.1251199467111,1.17335461072534,0.170088323134464,10.9124356798691
"MMD",19.4020921392433,0.890081902955139,10.1381433972967,1.27078495598626,0.148447851495466,8.96424246475622
"MMD",26.0534209741779,0.703832010405933,10.1062899108422,1.09034813092796,0.151857250433586,7.03483883744602
"MMD",27.9931743921818,0.622810379012546,9.71359076821049,1.06778837508914,0.16113859978405,12.6739722033006
"MMD",15.4641682460618,0.718657638804567,9.94611160143325,1.08342361189437,0.148652595297221,9.0908762225
"MMD",21.4015177845413,0.703406522364741,5.48525249979004,1.13541297112367,0.113936770022374,9.01989145147792
"MMD",21.4015177845413,0.703406522364741,5.48525249979013,1.13541297112367,0.113936770022375,9.01989145147785
"MMD",17.2209748804839,0.670163849856574,11.4825387047147,1.05168648179421,0.148321285402134,11.9165092796465
"MMD",23.8604405216854,0.75738819131636,10.7031233629203,1.18105974547313,0.176542640197418,15.1055681381373
"MMD",21.4015177845416,0.703406522364746,5.48525249978998,1.13541297112367,0.113936770022374,9.01989145147778
"MMD",21.4015177845416,0.703406522364746,5.48525249978998,1.13541297112367,0.113936770022374,9.01989145147778
"MMD",16.6033204695574,0.746447311859507,8.9390559587769,1.00409900563446,0.123575843195868,4.20402281780023
"MMD",7.57235319275289,0.692720880149748,12.0476629952583,1.13366645758756,0.134617351088558,10.7269190382502
"MMD",18.2043277468189,0.63791050657853,12.6140828127493,1.07029899418771,0.160840333740788,10.5421885980428
"MMD",17.293953498222,0.624829596590787,13.1075948236812,0.899747044633627,0.117269617398487,5.03759947787164
"MMD",23.5485591715081,0.783392374458834,8.78888623346391,1.04633799532876,0.142782844913166,6.79131366532315
"MMD",21.4015177845414,0.703406522364741,5.48525249978998,1.13541297112367,0.113936770022374,9.01989145147797
"MMD",30.2705176964261,0.83004880819045,6.51404158741638,1.26605008287223,0.158339718542886,15.9947851343918
"MMD",21.4015177845419,0.703406522364745,5.48525249979,1.13541297112367,0.113936770022375,9.01989145147785
"MMD",15.9270934088689,0.686628451291331,12.2855577391701,1.03972398544609,0.135494913387521,7.78505759761694
"MMD",15.9270934088689,0.686628451291331,12.2855577391701,1.03972398544609,0.135494913387521,7.78505759761694
"MMD",28.5284157226251,0.624381089747372,9.50305583125892,1.05272903129112,0.151005154705015,12.8868734529585
"MMD",28.4333336825835,0.781487604433977,7.77888922429958,1.09489625637334,0.149777679972033,10.8634437719978
"MMD",28.4333336825835,0.781487604433977,7.77888922429958,1.09489625637334,0.149777679972033,10.8634437719978
"MMD",17.4555637931126,0.763927569920095,13.5041221974516,1.15836133715392,0.15949253315408,11.5847582870426
"MMD",16.3723016531184,0.733312983767048,10.9354672401407,1.04867533072903,0.133623242703595,8.42740023688667
"MMD",13.6748526037142,0.72699557921676,11.0622300839281,1.03666952409222,0.140368976474372,11.325397708594
"MMD",32.1083851946427,0.677915000624662,10.6707553600525,1.15393341167749,0.178786392730426,11.0988646640816
"MMD",12.2609043030249,0.638193469878986,8.97510837148874,1.07626423469681,0.126237878726773,11.4976408071787
"MMD",12.2609043030249,0.638193469878986,8.97510837148874,1.07626423469681,0.126237878726773,11.4976408071787
"MMD",18.2629575963935,0.676380520667224,6.72897766484413,1.04690871004992,0.124354999483821,8.28507097763501
"MMD",14.3338345038781,0.69254515273446,9.77758561326399,1.09051039155293,0.13578701417159,11.9013166768516
"MMD",14.3338345038781,0.69254515273446,9.77758561326399,1.09051039155293,0.13578701417159,11.9013166768516
"MMD",21.4015177845414,0.703406522364743,5.48525249979003,1.13541297112367,0.113936770022374,9.01989145147797
"MMD",27.2841255460226,0.583920256937712,12.5253501024058,1.02967504513501,0.162563355958914,11.1803369290518
"MMD",12.5637018599499,0.701953441484253,13.788548652566,1.04652348348122,0.12897924232744,9.24492046038246
"MMD",15.9545415729814,0.778046524264431,13.6045572664211,1.08326579245949,0.160156768393594,8.77150377914762
"MMD",13.7780762192768,0.686544293630707,12.7463499066019,0.996669818264039,0.124617547176339,6.03467990695453
"MMD",21.4015177845417,0.703406522364741,5.48525249979001,1.13541297112367,0.113936770022374,9.01989145147795
"MMD",21.4015177845413,0.70340652236474,5.48525249978993,1.13541297112367,0.113936770022374,9.01989145147778
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",12.0609642363514,0.853397338585012,9.40259303614396,1.23272154187653,0.148741390395835,12.7519302705001
"MMD",9.87776870876896,0.844534845168383,12.8843342774437,1.13934652688734,0.130112873690499,7.80990885689948
"MMD",9.87776870876896,0.844534845168383,12.8843342774437,1.13934652688734,0.130112873690499,7.80990885689948
"MMD",13.5988571102204,0.746150715544704,12.7190277250652,1.1168994016387,0.14753411007436,12.1224815161904
"MMD",21.4015177845417,0.703406522364743,5.48525249978997,1.13541297112367,0.113936770022374,9.01989145147775
"MMD",24.8854281156616,0.733329240229293,9.62937348021854,1.10370190603186,0.162727506688903,9.95541677163436
"MMD",6.61612631472417,0.640672377663778,14.4457896441948,0.995496415800493,0.119114691718978,9.30321162163927
"MMD",18.0095772481073,0.717772247682028,10.2260415094868,1.13385907964273,0.149806611501719,8.78715366592842
"MMD",18.0095772481073,0.717772247682028,10.2260415094868,1.13385907964273,0.149806611501719,8.78715366592842
"MMD",20.2179244535718,0.65584715300885,8.91076603962328,1.10716147730408,0.14062630628873,14.9887819602245
"MMD",21.4015177845414,0.70340652236474,5.48525249978999,1.13541297112366,0.113936770022373,9.01989145147777
"MMD",16.2720457287891,0.697720159942715,12.5723073161628,1.05069786337346,0.14502628322541,6.27400114665832
"MMD",21.4015177845418,0.703406522364743,5.48525249979001,1.13541297112367,0.113936770022374,9.01989145147775
"MMD",21.4015177845415,0.703406522364744,5.48525249979001,1.13541297112367,0.113936770022374,9.01989145147783
"MMD",9.32119262155539,0.665631777086571,14.5983079458634,1.0527904061171,0.146159598940217,11.7457155138621
"MMD",20.3574247834734,0.714019917551042,8.62653050953339,1.14155185557161,0.146498816997148,10.1229460561675
"MMD",23.8506835333381,0.74633692639862,10.7569302312519,1.15669436445121,0.151612002137377,11.5429878702236
"MMD",39.7212454829318,0.701807836235581,6.61217953813595,1.14268419370374,0.16973218686456,11.284321582292
"MMD",21.4015177845415,0.703406522364744,5.48525249978999,1.13541297112367,0.113936770022374,9.01989145147774
"MMD",22.576676491943,0.811466445344018,12.8472573443105,1.12800631303021,0.167088260586831,12.9158084014444
"MMD",14.8271672109502,0.825693767640452,10.9319102020009,1.14658543695248,0.138285646347147,9.26842940057478
"MMD",33.0005695508065,0.752091999219338,8.62239179653542,1.13178003004901,0.167940074295528,9.52109999441248
"MMD",21.6666478345774,0.892983115267891,8.65384436047698,1.25819868933249,0.156756115446936,15.5453223134116
"MMD",21.9217771617234,0.878710985667571,12.783512568795,1.24605695820685,0.182684203230059,14.1206309430224
"MMD",26.4108484157761,0.647258287101986,9.48518352271868,1.00329815578408,0.146369132342753,9.25805470988064
"MMD",10.1980324687365,0.727411693602054,12.1560729007255,1.14792680042919,0.129986779073491,11.8615417754191
"MMD",32.2371835151066,0.704484310055865,8.45023079625269,1.02651209279804,0.147304337715517,8.48738023095869
