"methods","samples.p","samples.mu01","samples.mu02","samples.mu11","samples.mu12"
"Euc. Summary",0.893872249057471,-0.626154775117649,0.161407284822133,0.441010925332755,0.266381253764699
"Euc. Summary",0.440985547867495,0.76941503763784,0.308171376148171,-0.399429392350688,0.218776782746487
"Euc. Summary",0.701056152412281,0.776493536013614,-0.941058386480151,0.000414121528766104,0.81222909896077
"Euc. Summary",0.701056152412281,0.776493536013614,-0.941058386480151,0.000414121528766104,0.81222909896077
"Euc. Summary",0.701056152412281,0.776493536013614,-0.941058386480151,0.000414121528766104,0.81222909896077
"Euc. Summary",0.547559726054697,0.048337818611033,-0.333483846300225,0.424723223316474,0.850647831182747
"Euc. Summary",0.547559726054697,0.048337818611033,-0.333483846300225,0.424723223316474,0.850647831182747
"Euc. Summary",0.15547919557602,0.259569666469997,0.424118307107808,0.213092897880641,-0.00832600967192514
"Euc. Summary",0.192946157410766,0.280899169298358,0.567224180934211,-0.437313766634309,-0.554833995466308
"Euc. Summary",0.22386724836785,0.449747395344353,0.595636966433459,-0.710995150449338,-0.66172358687062
"Euc. Summary",0.377985857975131,0.556987194116737,0.284879549513426,-0.261427527183554,0.386588807114348
"Euc. Summary",0.523002485439945,0.077700093855643,0.41109539246065,0.501169667380704,0.258644684129529
"Euc. Summary",0.614628149418024,0.765946005011522,0.345654573861307,-0.0500952855422133,0.372794989654198
"Euc. Summary",0.568712045091739,0.806809784405513,-0.171650863622603,-0.350963525205078,0.630145136611917
"Euc. Summary",0.641061182670963,-0.16619997325806,0.668582685203499,0.457591221982395,0.11191531550308
"Euc. Summary",0.655259516783886,-0.441992171903906,0.60710821619321,0.616220598848854,0.271726936390473
"Euc. Summary",0.501748917626438,0.195327163699214,0.882147542317497,0.236819344202162,-0.175661664374723
"Euc. Summary",0.271955540811427,0.433571239049855,0.714577019567779,-0.19047350764125,-0.866988381447769
"Euc. Summary",0.103906672073967,0.207080510122065,0.303837746467017,0.516529643936363,-0.0525481051347465
"Euc. Summary",0.271955540811427,0.433571239049855,0.714577019567779,-0.19047350764125,-0.866988381447769
"Euc. Summary",0.180084678270785,0.286828040356559,0.30778109623465,-0.289644613657537,0.477062661638775
"Euc. Summary",0.0125028542888632,0.266790156236967,0.296889733123533,-0.574294130842661,-0.224455460645646
"Euc. Summary",0.0125028542888632,0.266790156236967,0.296889733123533,-0.574294130842661,-0.224455460645646
"Euc. Summary",0.935138963092429,-0.339638491087971,0.131576345229648,0.268965346970416,0.29780971011473
"Euc. Summary",0.465674428055229,-0.0520037583826033,0.389177902394079,0.641808090958149,0.352163971134098
"Euc. Summary",0.208620099835943,0.243130471044409,0.358577555409145,0.0741105467377526,0.448285167995877
"Euc. Summary",0.264560647935442,0.503539609305332,0.329871869679819,-0.833656597611611,0.515526491970698
"Euc. Summary",0.29788775069879,0.769987240334542,0.0482238208255716,-0.88183512969242,0.912204595181686
"Euc. Summary",0.29788775069879,0.769987240334542,0.0482238208255716,-0.88183512969242,0.912204595181686
"Euc. Summary",0.210413111557819,0.381011277461616,0.446138239312464,0.0531459100136458,-0.360742351602294
"Euc. Summary",0.365138988461306,0.504415950488367,0.351515653082386,-0.350941933270795,0.305069972213529
"Euc. Summary",0.216354067894773,0.0573502437776593,0.191916635310925,0.764247728516459,0.4514352477905
"Euc. Summary",0.592869049041546,-0.403225036505563,0.496262952218935,0.659060580466106,0.336823667078402
"Euc. Summary",0.608600532810038,0.724218754312456,0.953559020810917,-0.233129833797682,-0.0439409648939219
"Euc. Summary",0.380315257588189,0.883722484115963,0.348953127556194,-0.857100416402523,0.412528183951517
"Euc. Summary",0.520494682859294,-0.0951479841360514,0.0874291603796311,0.582009274633793,0.481807059911996
"Euc. Summary",0.404448066193261,-0.210322861829868,0.23047725001888,0.868316698361433,0.391250477394485
"Euc. Summary",0.625236069753482,0.396618571280353,-0.250588155366443,0.0842202581490784,0.733727034113794
"Euc. Summary",0.254754821876569,0.168500989307777,0.171039318893559,0.456102409179906,0.539915923923803
"Euc. Summary",0.262319880763874,0.629905464634805,0.20258087448342,-0.957754362037431,0.993903628423418
"Euc. Summary",0.43572275214987,0.106074261712958,0.216673811409355,0.363156647607309,0.429828992154876
"Euc. Summary",0.512244365301419,0.563596608677749,-0.0189915117115314,-0.122907067260021,0.693371271534023
"Euc. Summary",0.656675812650346,0.0953759625589083,-0.736470876274333,0.233636835881188,0.926050478004826
"Euc. Summary",0.838764120339685,-0.882107826184406,-0.573213050350282,0.42535817525689,0.403074457453347
"Euc. Summary",0.838764120339685,-0.882107826184406,-0.573213050350282,0.42535817525689,0.403074457453347
"Euc. Summary",0.838764120339685,-0.882107826184406,-0.573213050350282,0.42535817525689,0.403074457453347
"Euc. Summary",0.595579943316084,-0.0262670023226415,0.90237586366932,0.386653923349457,-0.00144983735503273
"Euc. Summary",0.00189797258770752,0.174206674188001,0.356413832155182,-0.0275533274462014,-0.482268120522993
"Euc. Summary",0.337843893627686,0.0129816790454429,0.24129385876574,0.701583280483461,0.524087162626478
"Euc. Summary",0.00189797258770752,0.174206674188001,0.356413832155182,-0.0275533274462014,-0.482268120522993
"Euc. Summary",0.188935014531185,0.348088414975591,0.413396253012145,-0.178197343059419,0.202770636674706
"Euc. Summary",0.707707069176872,-0.153196181908142,-0.632017500847753,0.285327271072862,0.697099234961539
"Euc. Summary",0.761980136327335,-0.514156354255714,-0.156101552983442,0.596250403992884,0.492862662192736
"Euc. Summary",0.289451958016846,0.514220953151319,0.77241992288371,-0.399041265878215,-0.741351651320226
"Euc. Summary",0.729462819388017,-0.156973029720819,0.186382037339563,0.328549719613172,0.438057782136841
"Euc. Summary",0.00189797258770752,0.174206674188001,0.356413832155182,-0.0275533274462014,-0.482268120522993
"Euc. Summary",0.610336055723457,0.631267098734351,0.229818216884492,0.100231455066972,0.46926923901103
"Euc. Summary",0.50752057175944,0.489667724818669,-0.271172416977754,-0.144698625849244,0.86979469337945
"Euc. Summary",0.546750740728436,0.718249862330961,0.0909056549782779,-0.206361794832958,0.578487451726551
"Euc. Summary",0.274269509629163,0.227095426408357,0.306326796258149,0.428852274296794,0.552763374349803
"Euc. Summary",0.654955610813357,0.1686478037081,0.0399892080753221,0.171795232070441,0.418599942102249
"Euc. Summary",0.484199810728924,0.541817212471722,0.384148475188121,-0.159363787031624,0.119763674434878
"Euc. Summary",0.641915857104401,0.0770686288578,0.591827009062847,0.328689222719996,0.247709178099992
"Euc. Summary",0.886577526061996,-0.913388760218257,-0.146919098554355,0.416761181508475,0.320211837686185
"Euc. Summary",0.886577526061996,-0.913388760218257,-0.146919098554355,0.416761181508475,0.320211837686185
"Euc. Summary",0.68323177244436,-0.73876220944779,0.313273478463354,0.719138902997888,0.359799746626339
"Euc. Summary",0.332041822861373,0.606989391045178,0.65000089870898,-0.466177522636998,-0.331133361481351
"Euc. Summary",0.373914170722739,0.301615662655765,0.11479409041795,-0.0525925988386494,0.501190141560675
"Euc. Summary",0.373914170722739,0.301615662655765,0.11479409041795,-0.0525925988386494,0.501190141560675
"Euc. Summary",0.510662934032824,-0.494421016362777,0.63315899262487,0.807900732925631,0.20056163507036
"Euc. Summary",0.364572435779375,0.103431486558143,0.286755531450786,0.497048079484431,0.236762802722857
"Euc. Summary",0.223205517510096,0.18205742215347,0.675403518645719,0.733977565010593,-0.923467605792852
"Euc. Summary",0.733257812631003,-0.101321972246844,-0.122664469865203,0.323765543444652,0.541771415537948
"Euc. Summary",0.429853401890552,0.387961039684338,0.421231319009678,-0.0146407275781208,0.437711271403753
"Euc. Summary",0.654698193543933,-0.657104805124046,-0.165300478652535,0.677528111008511,0.570340685899076
"Euc. Summary",0.529756882458092,0.399217010121731,0.927914553395523,0.0850596822283413,-0.252539330602908
"Euc. Summary",0.694807581407764,0.289104653149192,0.610564931927825,0.16615390816803,0.266165584200354
"Euc. Summary",0.401376333338035,-0.236562838662072,0.485171096973128,0.994933377027991,0.211772487002935
"Euc. Summary",0.400477850964296,-0.261492226032799,0.173095019377779,0.773183923658944,0.441785982962958
"Euc. Summary",0.391937178722004,-0.35474139329797,0.837761869794165,0.927208928076059,-0.429856244589184
"Euc. Summary",0.391937178722004,-0.35474139329797,0.837761869794165,0.927208928076059,-0.429856244589184
"Euc. Summary",0.442675613185251,0.218410605241687,0.340298961255512,0.189419833557694,0.38718419058416
"Euc. Summary",0.75539453379984,-0.452210087972702,0.131003291224748,0.569482013759631,0.390799697431688
"Euc. Summary",0.75539453379984,-0.452210087972702,0.131003291224748,0.569482013759631,0.390799697431688
"Euc. Summary",0.341493740208547,0.496918604109344,0.834786378596895,-0.32811331491915,-0.763547769996239
"Euc. Summary",0.463083819743575,-0.327987311608695,0.941732996261938,0.805043295718349,-0.330135399288469
"Euc. Summary",0.463083819743575,-0.327987311608695,0.941732996261938,0.805043295718349,-0.330135399288469
"Euc. Summary",0.997185233969111,-0.51929627273517,-0.109164260156578,0.268471715157098,0.29515038620011
"Euc. Summary",0.997185233969111,-0.51929627273517,-0.109164260156578,0.268471715157098,0.29515038620011
"Euc. Summary",0.997185233969111,-0.51929627273517,-0.109164260156578,0.268471715157098,0.29515038620011
"Euc. Summary",0.443153186522615,0.578092803044311,0.233522156332589,-0.377363153031006,0.619695247549188
"Euc. Summary",0.602221200037284,0.579849897884291,-0.243632910313163,-0.141343489084953,0.653160669965718
"Euc. Summary",0.126524441539656,0.237058251693001,0.406073075964247,-0.437750814374723,0.171541712461772
"Euc. Summary",0.126524441539656,0.237058251693001,0.406073075964247,-0.437750814374723,0.171541712461772
"Euc. Summary",0.396684671508021,-0.0227972751187182,0.150024397310964,0.597161034527458,0.694636935862603
"Euc. Summary",0.225155789216081,0.476733995083131,0.32954069258211,-0.62478461012827,0.29812076803045
"Euc. Summary",0.346806205995687,0.260183995740595,0.196655833916771,0.487454665777533,0.365532623789167
"Euc. Summary",0.836142722778652,-0.130931054607817,0.243352289979376,0.361380824573263,0.347239877871211
"Euc. Summary",0.441538529921147,-0.23727678569286,0.240173426409956,0.881401778575864,0.310344407137283
"Euc. Summary",0.441538529921147,-0.23727678569286,0.240173426409956,0.881401778575864,0.310344407137283
"Euc. Summary",0.675533026000096,0.210049724003,0.08349872912912,0.250819602859076,0.493631119756395
"Euc. Summary",0.244103235482093,0.0750141105831924,0.325589849202437,0.870054386634203,0.408202634498608
"Euc. Summary",0.244103235482093,0.0750141105831924,0.325589849202437,0.870054386634203,0.408202634498608
"Euc. Summary",0.244103235482093,0.0750141105831924,0.325589849202437,0.870054386634203,0.408202634498608
"Euc. Summary",0.455565189264061,0.877064255352929,-0.0906130822255499,-0.597077617683658,0.817649227510816
"Euc. Summary",0.455565189264061,0.877064255352929,-0.0906130822255499,-0.597077617683658,0.817649227510816
"Euc. Summary",0.455565189264061,0.877064255352929,-0.0906130822255499,-0.597077617683658,0.817649227510816
"Euc. Summary",0.600640165157349,-0.0414708208645773,-0.103102526169455,0.5081842945878,0.532245085819671
"Euc. Summary",0.548443072501309,-0.0734102195055593,0.500739304218095,0.507834418959993,0.319700320984809
"Euc. Summary",0.618650490737214,0.282147867821771,0.174809845135795,0.15021665938225,0.414519855534941
"Euc. Summary",0.727151971076642,-0.571133827488066,-0.805878496665464,0.478146629703123,0.814007584422639
"Euc. Summary",0.424284535547281,0.025108963420348,-0.00273657688621676,0.437070957680096,0.636623549924588
"Euc. Summary",0.546702084266183,0.969950257096768,0.170852930097151,-0.138451541184077,0.460704391059721
"Euc. Summary",0.697991898302866,-0.162980737515892,-0.199337832535831,0.439836275588949,0.552268292332349
"Euc. Summary",0.697848746964712,-0.469213625096424,0.384360137790969,0.492400683912541,0.236011835580895
"Euc. Summary",0.857213224344303,-0.678647234135868,0.327940314214018,0.467149847502325,0.342093387714326
"Euc. Summary",0.620630535284898,-0.242708032538618,0.710127228129975,0.481470175435333,0.110436440994185
"Euc. Summary",0.416075849852168,0.273869956966399,0.931702238614875,0.370240857960665,-0.6767794710368
"Euc. Summary",0.416075849852168,0.273869956966399,0.931702238614875,0.370240857960665,-0.6767794710368
"Euc. Summary",0.416075849852168,0.273869956966399,0.931702238614875,0.370240857960665,-0.6767794710368
"Euc. Summary",0.565016208808,0.301066467279177,0.768802473444675,0.185922300211032,0.0331555732788296
"Euc. Summary",0.928997926294008,-0.552543286144917,-0.208925414179057,0.359587759830203,0.306972132858775
"Euc. Summary",0.372565365932289,0.324950967955033,0.510369941819959,-0.0751223626844113,0.17383089560799
"Euc. Summary",0.203197342671579,0.103497725695152,0.330127111698791,0.397657426680193,0.102768505980701
"Euc. Summary",0.645473298705652,-0.525957687799403,0.0725362423766282,0.625355177231934,0.390119526633975
"Euc. Summary",0.254729181716105,0.159032709741251,0.426336880745831,0.604117222453817,0.0258180265116787
"Euc. Summary",0.318980217448963,0.698705698667129,0.222294621940536,-0.950044420096216,0.62696774087768
"Euc. Summary",0.131955203715751,0.17888300740867,0.38561474018262,0.804091675515561,-0.715022032106898
"Euc. Summary",0.390802991065758,-0.065469747382076,0.983985016312688,0.604879614029295,-0.799572126542105
"Euc. Summary",0.205940426483683,0.350141887222295,0.411720303935502,0.124819543739319,-0.365928592531718
"Euc. Summary",0.318980217448963,0.698705698667129,0.222294621940536,-0.950044420096216,0.62696774087768
"Euc. Summary",0.318980217448963,0.698705698667129,0.222294621940536,-0.950044420096216,0.62696774087768
"Euc. Summary",0.318980217448963,0.698705698667129,0.222294621940536,-0.950044420096216,0.62696774087768
"Euc. Summary",0.318980217448963,0.698705698667129,0.222294621940536,-0.950044420096216,0.62696774087768
"Euc. Summary",0.594354735771329,-0.0986172251689632,0.837540949067222,0.403800351356722,-0.0481157737305372
"Euc. Summary",0.362190685928838,0.649301016219747,0.798324403161845,-0.363429784911611,-0.599908784586855
"Euc. Summary",0.545609909665257,-0.0852624719257971,0.807512001826271,0.343821594877493,-0.184757937072863
"Euc. Summary",0.760159422698323,0.453486407550257,0.599514985882016,0.10003701196553,0.171678849765184
"Euc. Summary",0.445477361241778,0.685134447421461,0.436271869166866,-0.278142949058883,0.320792617448902
"Euc. Summary",0.319985164896205,0.00242100445412752,0.678499931590535,0.868018649062419,-0.676369527317832
"Euc. Summary",0.52314495118805,0.67135532048634,-0.134148382143045,-0.240626554272053,0.706517312734265
"Euc. Summary",0.545273433448201,-0.322515910918288,0.854229916037989,0.602593331658901,-0.105787991047064
"Euc. Summary",0.640603062956087,0.732624644205631,0.727771456612832,0.0241544529660465,0.190938718776302
"Euc. Summary",0.802572922579824,0.768878201270446,-0.592279647101404,0.0461436697514773,0.653876682680361
"Euc. Summary",0.802572922579824,0.768878201270446,-0.592279647101404,0.0461436697514773,0.653876682680361
"Euc. Summary",0.626443350703087,0.000666509080034697,0.242207552797523,0.460591555147808,0.234276774677125
"Euc. Summary",0.507475484866633,-0.225006253757662,-0.177851621720072,0.733259652766366,0.702137879973254
"Euc. Summary",0.507475484866633,-0.225006253757662,-0.177851621720072,0.733259652766366,0.702137879973254
"Euc. Summary",0.619549269666027,-0.419204924474276,-0.37368398226861,0.59166346814052,0.577296573409174
"MMD",0.434301681760415,0.766578476499196,0.96148861561148,-0.517141294012081,-0.305544300422967
"MMD",0.434301681760415,0.766578476499196,0.96148861561148,-0.517141294012081,-0.305544300422967
"MMD",0.292458898800449,0.672275020176872,0.728175675251852,-0.68671417667156,-0.544299934385234
"MMD",0.354708544640348,0.721243945197064,0.811801628237984,-0.582324874602084,-0.373169623202778
"MMD",0.359513284225929,0.641229784441577,0.84515299025207,-0.598956883008567,-0.525265449125649
"MMD",0.245102506615909,0.544863647275735,0.753880273950321,-0.830677729592027,-0.874259019470597
"MMD",0.397276003721356,0.759220529164751,0.962543496293472,-0.499901132595943,-0.39465425892463
"MMD",0.436406614718489,0.897558419489177,0.828146278058435,-0.480550068831695,-0.3453391727323
"MMD",0.436406614718489,0.897558419489177,0.828146278058435,-0.480550068831695,-0.3453391727323
"MMD",0.229962408860642,0.603005945418381,0.59522710641921,-0.881919486337029,-0.804597260360365
"MMD",0.345212437095107,0.711911086140352,0.751087796386224,-0.643051158096533,-0.583007384798205
"MMD",0.390042589156739,0.748839293817581,0.826029805641883,-0.549304941878357,-0.385176172511399
"MMD",0.289313810206846,0.603042036250803,0.637155013124717,-0.811683273992979,-0.955420982387306
"MMD",0.281985866784543,0.605038584680346,0.837673859094733,-0.733270179259835,-0.945747129987478
"MMD",0.312628488424407,0.689471962056239,0.803346933905662,-0.706631155828853,-0.549133039368687
"MMD",0.321396806320514,0.6892685460415,0.763954421476383,-0.617116902957812,-0.417377570431247
"MMD",0.270679239245478,0.584853254049189,0.701422647563345,-0.758932857315255,-0.503837647553263
"MMD",0.270679239245478,0.584853254049189,0.701422647563345,-0.758932857315255,-0.503837647553263
"MMD",0.281323075365072,0.59371772002238,0.764663293878696,-0.734771825281811,-0.507120437984888
"MMD",0.338749754833625,0.607323390227154,0.846226639621875,-0.573726287111362,-0.579852249742865
"MMD",0.331080340355316,0.713679199872269,0.786649495867489,-0.486542305987431,-0.621954322411455
"MMD",0.269576798473799,0.55431900525768,0.597792791425808,-0.771640083119171,-0.892633218382006
"MMD",0.303236849447558,0.57182115981927,0.774493964341962,-0.713163924530924,-0.767847850879413
"MMD",0.307061461528251,0.468591292314517,0.829355057049808,-0.630204486616937,-0.73691469459048
"MMD",0.307078138805495,0.661983540465727,0.662110717170067,-0.817960750951191,-0.808159633862445
"MMD",0.307078138805495,0.661983540465727,0.662110717170067,-0.817960750951191,-0.808159633862445
"MMD",0.317858297803893,0.705473435776325,0.757996471709204,-0.734002495802174,-0.413790781815103
"MMD",0.291407198179042,0.647929880993867,0.653130854759482,-0.837046726450989,-0.640517036353446
"MMD",0.333715961604136,0.560987435412879,0.890078097491535,-0.653014555601106,-0.529424754766696
"MMD",0.281059442470936,0.603016103494016,0.635731551217901,-0.867924643296349,-0.89056848454526
"MMD",0.216456324289333,0.510794423759813,0.572433189319653,-0.91186101741593,-0.866837776000467
"MMD",0.290399199839001,0.631921411384109,0.728657084552711,-0.811316191667787,-0.689108884251944
"MMD",0.345609544374911,0.765229961641238,0.802362486759954,-0.705451370859853,-0.562576287616565
"MMD",0.36786751367035,0.745842603037001,0.732799140813758,-0.658529612875962,-0.455012573719576
"MMD",0.389813710712776,0.647028260444307,0.830157282315407,-0.411495700008172,-0.514522170613212
"MMD",0.274776480705502,0.727560971084043,0.729655255303198,-0.682071228212022,-0.582040346745091
"MMD",0.389813710712776,0.647028260444307,0.830157282315407,-0.411495700008172,-0.514522170613212
"MMD",0.389813710712776,0.647028260444307,0.830157282315407,-0.411495700008172,-0.514522170613212
"MMD",0.283496729674296,0.646811643101305,0.671699799000645,-0.702916378223712,-0.518759083079334
"MMD",0.2866142270648,0.607054837249038,0.647176516322528,-0.868051478622142,-0.821049550413173
"MMD",0.379702321721507,0.764444173792059,0.836876070443788,-0.504442830341364,-0.628724482989287
"MMD",0.301694618769142,0.690452721074323,0.630663147701018,-0.845627730453771,-0.634800764578011
"MMD",0.301694618769142,0.690452721074323,0.630663147701018,-0.845627730453771,-0.634800764578011
"MMD",0.35962910757962,0.675302828225438,0.742058280865775,-0.64233966340862,-0.557038811165673
"MMD",0.287174853446835,0.665137527844348,0.759505842461006,-0.826508563400258,-0.633322059532823
"MMD",0.308559445102659,0.530023316024021,0.768906620973985,-0.643276129728691,-0.669106334637245
"MMD",0.293616485442477,0.648862955753767,0.837318245081951,-0.717503507672419,-0.854661231212328
"MMD",0.275215066500619,0.659909563419216,0.604707848169662,-0.979344236520365,-0.852921519302046
"MMD",0.297020432344979,0.572970635124394,0.794489143601953,-0.658092185221632,-0.895744476372731
"MMD",0.244506067422014,0.530152868858057,0.699243931163495,-0.796449374636677,-0.796214571551408
"MMD",0.27017153711661,0.640370180200556,0.741668038009136,-0.839857286220324,-0.746216420360614
"MMD",0.248548934751573,0.547021718177154,0.646451550516412,-0.803559060056701,-0.972378836514797
"MMD",0.296444261145328,0.756192550394092,0.750797005794231,-0.701282690973845,-0.547066060084358
"MMD",0.353549314902967,0.838211050469766,0.749045093515535,-0.477708278925392,-0.538927356273862
"MMD",0.353549314902967,0.838211050469766,0.749045093515535,-0.477708278925392,-0.538927356273862
"MMD",0.353549314902967,0.838211050469766,0.749045093515535,-0.477708278925392,-0.538927356273862
"MMD",0.347668638346989,0.711121826953182,0.940252141052755,-0.490627776622401,-0.514035686589661
"MMD",0.353549314902967,0.838211050469766,0.749045093515535,-0.477708278925392,-0.538927356273862
"MMD",0.353549314902967,0.838211050469766,0.749045093515535,-0.477708278925392,-0.538927356273862
"MMD",0.353549314902967,0.838211050469766,0.749045093515535,-0.477708278925392,-0.538927356273862
"MMD",0.291577715856506,0.642273568837695,0.637571145048315,-0.823416654813453,-0.793858257076888
"MMD",0.28818144802097,0.605815874307026,0.73404887293838,-0.614874452758545,-0.559790457744611
"MMD",0.330307585445848,0.745264199421841,0.779639717087146,-0.593349423329307,-0.538869735479024
"MMD",0.353682511579775,0.733878238983597,0.871882105462858,-0.557123778320016,-0.499426331017685
"MMD",0.388420710989375,0.813965908671135,0.861066801813625,-0.51647103468855,-0.405354694539839
"MMD",0.263101021821889,0.622191322066555,0.811889083483417,-0.836799611778744,-0.756591472599482
"MMD",0.393524494050238,0.694086578877625,0.847757835724802,-0.496884606282011,-0.364425958012804
"MMD",0.29633959822579,0.56139089831219,0.682877163481133,-0.782634304533677,-0.713010880609307
"MMD",0.270998432363833,0.564163572900074,0.583682488417926,-0.818912167527824,-0.77235809284186
"MMD",0.270998432363833,0.564163572900074,0.583682488417926,-0.818912167527824,-0.77235809284186
"MMD",0.267308332610324,0.613054399984842,0.712798850263417,-0.730103921069938,-0.892203484511602
"MMD",0.350238529843169,0.612377884617822,0.893246638127984,-0.605415379404893,-0.498247269314895
"MMD",0.268474719276287,0.596324775745579,0.684364910396604,-0.674787665645803,-0.741681089770966
"MMD",0.35079585613713,0.688985781853333,0.628846886225692,-0.718219340642095,-0.521783672195271
"MMD",0.329620715828276,0.646787480806602,0.813156842485795,-0.698716967100083,-0.494614414887248
"MMD",0.332746568818967,0.697980334899532,0.7482216658206,-0.621991049161057,-0.268873370772604
"MMD",0.332746568818967,0.697980334899532,0.7482216658206,-0.621991049161057,-0.268873370772604
"MMD",0.248208774147691,0.48511621217225,0.707381456164886,-0.721937278802088,-0.888386389174474
"MMD",0.295532553790749,0.583186205469729,0.764216472922361,-0.760527635101932,-0.790771921020518
"MMD",0.288227645364113,0.585932956707811,0.588388035128221,-0.727534789074699,-0.635085390747733
"MMD",0.226250943116015,0.503799049646916,0.720092956099659,-0.853511855196364,-0.942116176363001
"MMD",0.29531989489634,0.643723776628074,0.618130207197845,-0.677617792292338,-0.608427722478671
"MMD",0.352877499338072,0.686698651509363,0.676249579041373,-0.555384336605639,-0.63768544831839
"MMD",0.271835587353298,0.680245027039603,0.662791212173787,-0.700254432488631,-0.500547827897451
"MMD",0.271835587353298,0.680245027039603,0.662791212173787,-0.700254432488631,-0.500547827897451
"MMD",0.337063247140164,0.634625003480608,0.812916515404015,-0.648982698380089,-0.769530303120978
"MMD",0.338653935123128,0.719799020990615,0.902080254964865,-0.565847090436245,-0.628291299226649
"MMD",0.387374945665683,0.805667845384172,0.717340981683089,-0.562068421651669,-0.39460440012313
"MMD",0.2417871973392,0.558356117864844,0.55004906594308,-0.883239547835744,-0.96825428553107
"MMD",0.335757245381511,0.712338695799068,0.689578945913202,-0.582655563140239,-0.726193186378487
"MMD",0.303754724409748,0.715519799951847,0.763949789071646,-0.707469369391793,-0.759856028220173
"MMD",0.31231583307035,0.68796319359271,0.740023523291838,-0.677848411099155,-0.509463354149548
"MMD",0.306203270519363,0.663650317949198,0.744397958083515,-0.61312066259211,-0.807326638788193
"MMD",0.269710490981254,0.626623776961592,0.725049548810977,-0.872539052117172,-0.62380545321755
"MMD",0.375908683436973,0.655351247446621,0.846098346679952,-0.556244378351397,-0.687385197059252
"MMD",0.375908683436973,0.655351247446621,0.846098346679952,-0.556244378351397,-0.687385197059252
"MMD",0.375908683436973,0.655351247446621,0.846098346679952,-0.556244378351397,-0.687385197059252
"MMD",0.362476800186335,0.732964132028593,0.811726883551075,-0.467104708403799,-0.333026578915697
"MMD",0.287625233395457,0.686181986992004,0.845566283928757,-0.821047112805567,-0.682773591930919
"MMD",0.300643216720751,0.671339546421782,0.643679931354847,-0.695476134719958,-0.518446164388392
"MMD",0.262128132758505,0.58329592340559,0.702739437605329,-0.742623983258423,-0.513451042695327
"MMD",0.262128132758505,0.58329592340559,0.702739437605329,-0.742623983258423,-0.513451042695327
"MMD",0.291291327488142,0.622249493472002,0.741084003839232,-0.729868814682666,-0.576199277455796
"MMD",0.283438800263983,0.589638168475138,0.688388615350753,-0.74404084259382,-0.807314060636165
"MMD",0.268918767034891,0.623641423316702,0.649862193307573,-0.675930885881739,-0.786907673226804
"MMD",0.364949538374706,0.652813912125229,0.85565593114249,-0.59408609868311,-0.683081906839445
"MMD",0.403386423973992,0.793813445107922,0.741548610357521,-0.600714179625879,-0.447693146640172
"MMD",0.403386423973992,0.793813445107922,0.741548610357521,-0.600714179625879,-0.447693146640172
"MMD",0.403386423973992,0.793813445107922,0.741548610357521,-0.600714179625879,-0.447693146640172
"MMD",0.388205238743382,0.798060651283187,0.779079561951859,-0.523195733011411,-0.505920253387724
"MMD",0.291314189506931,0.60273119268206,0.588150846620721,-0.761187391567919,-0.803672879065952
"MMD",0.278533451172107,0.559386711227051,0.702592870937905,-0.786460153476167,-0.721721807118532
"MMD",0.299703496490645,0.644365884785471,0.66060513512216,-0.683494724336712,-0.740904666853344
"MMD",0.235278305843096,0.57114355557723,0.620545787916453,-0.833871750398346,-0.917665866795506
"MMD",0.334885681820265,0.710785589716001,0.813998129294058,-0.722890109840037,-0.555906481058819
"MMD",0.397240306064896,0.801024653437422,0.842912920025632,-0.464436641881352,-0.371849013043368
"MMD",0.295158803300787,0.601962008282158,0.903382627263838,-0.665668921937178,-0.646131695535894
"MMD",0.250006142704458,0.565302678271775,0.719376438647008,-0.707383895994022,-0.523710396266324
"MMD",0.298593380911175,0.631559071685855,0.619308131133332,-0.829771860724715,-0.760715155673323
"MMD",0.34292805624134,0.581755524466209,0.87582702720124,-0.592425604031352,-0.661737866239947
"MMD",0.325663658454276,0.649400727812628,0.823640760200276,-0.617486089440279,-0.664095867546395
"MMD",0.363448492859363,0.688674303043758,0.858070899685523,-0.691010641445907,-0.518261258240705
"MMD",0.322896031286776,0.594806572168964,0.739889461981379,-0.535685063520646,-0.703457616337558
"MMD",0.25333113195366,0.514112974753994,0.766248918128962,-0.81938448229311,-0.69691068932498
"MMD",0.271865588616289,0.607252297428567,0.737930657939992,-0.647906535496272,-0.913198824786864
"MMD",0.271865588616289,0.607252297428567,0.737930657939992,-0.647906535496272,-0.913198824786864
"MMD",0.234222493577929,0.571693458317429,0.645292688672958,-0.914052674275237,-0.828178712953584
"MMD",0.309616307862578,0.798959023304773,0.732110975843507,-0.749155237095715,-0.442732376165013
"MMD",0.309616307862578,0.798959023304773,0.732110975843507,-0.749155237095715,-0.442732376165013
"MMD",0.280480206549832,0.58718230323714,0.718423787174899,-0.760315135202424,-0.727887815209168
"MMD",0.309616307862578,0.798959023304773,0.732110975843507,-0.749155237095715,-0.442732376165013
"MMD",0.309616307862578,0.798959023304773,0.732110975843507,-0.749155237095715,-0.442732376165013
"MMD",0.309616307862578,0.798959023304773,0.732110975843507,-0.749155237095715,-0.442732376165013
"MMD",0.367500292629679,0.682499010763541,0.83580840047956,-0.506111289676127,-0.595665234939251
"MMD",0.351704503498602,0.751014284589049,0.859834334740364,-0.657628984667104,-0.541459669294947
"MMD",0.351704503498602,0.751014284589049,0.859834334740364,-0.657628984667104,-0.541459669294947
