"MMD","Wasserstein","kl.divergence"
0.0489553813933082,0.657134262581313,0.470801958980507
0.0453238272591154,0.640635379133532,0.256169321871522
0.0468788658275815,0.639943911062893,0.314195660650948
0.0440274211385854,0.628097944798099,0.39388884455354
0.0516685853517944,0.659445785835468,0.341400818445773
0.0431750310699882,0.624135542833062,0.265456801656824
0.0420732581142502,0.623350244173396,0.32756387675245
0.0418145123154333,0.607786744466127,0.320942512531164
0.0364339160436363,0.583379345175,0.22316122646729
0.040742160178915,0.605499230199515,0.23490935158275
0.0477251496138518,0.647345660245432,0.366246848458999
0.0447351393505477,0.630768904494476,0.34339934433841
0.037069475691855,0.583687082934511,0.237638841235487
0.0353773480058222,0.579046819747411,0.295165762891283
0.0377172575381429,0.579400177743141,0.168658459597625
0.0280569026775459,0.521326436883741,0.198310618622711
0.032679983472136,0.549840716156023,0.262134585121244
0.0331262059465163,0.557935723322982,0.216856132465048
0.0339505835450401,0.559241223697184,0.263198295179575
0.0327687925791331,0.550459564659126,0.214402052548241
0.0319564760515409,0.548502589059452,0.174205052734626
0.0284530453096373,0.526874725106439,0.234149081629965
0.0344250047337999,0.571135038073973,0.196293892724473
0.0286237469003371,0.522806803118781,0.171140496411708
0.0315174522656806,0.551947017489788,0.166286941780426
0.0273545738240403,0.516821530332632,0.123432313749468
0.0213149288475972,0.466715006998988,0.103049083720306
0.0225252798870753,0.468518165010222,0.120410507584031
0.0245483926613577,0.492360017473849,0.251168854540494
0.0198863314238255,0.455498625617287,0.0461713343977572
0.0304023707679123,0.535574318775868,0.156290704896954
0.0206344916521541,0.458512200667306,0.0474980887184774
0.0217668199198345,0.452379284417915,0.134463192918314
0.0229954397747264,0.481892493756084,0.127995543818063
0.0217168443601775,0.472985367866691,0.10837576610795
0.0220325520358484,0.474977968645018,0.184915189975458
0.0222109147130546,0.458946148681439,0.078737546784092
0.0219302583625651,0.469610245976421,0.114578446249606
0.0214712391803167,0.462035110142203,0.085278137319563
0.0150385333653297,0.388737892269606,0.101926516457493
0.0174087653723718,0.414384780813577,0.161293975857707
0.0211642480486195,0.455421033399161,0.159689125116971
0.0178205933311887,0.430776301777077,0.141908895642699
0.0192568462633782,0.442480442643499,0.138127627501063
0.0190078345515375,0.43600575225682,0.0767884544091212
0.0169742392255589,0.419051177827604,0.101244841309343
0.0205366644100743,0.45564717395132,0.121706232001415
0.0161077629535961,0.4107413505286,0.112103284802969
0.0131270036827292,0.362784878997736,0.0651199824954483
0.0126905409015253,0.359943980554546,0.114742369666367
0.0104864139448755,0.331815368987514,0.104738738303477
0.0146959163064266,0.394579199914454,0.0507909513697132
0.0184628695972274,0.416576101401405,0.0749498780277345
0.0142078725176217,0.386459808500324,0.11575426706003
0.0109847884278619,0.350280729787321,0.0930238779706069
0.0146700099447562,0.385605501154273,-0.015282770436319
0.00940745115778041,0.320089583999284,0.0839663871125649
0.013149359303702,0.367400604370869,0.0578620305509257
0.0137446327221492,0.368242737984783,-0.00593209019725782
0.011490032002214,0.338716487079988,0.00147400236449903
0.0118118180503867,0.341692642169365,0.0565548402647919
0.00630700866839218,0.267737199295956,0.0344598278269405
0.010157353319005,0.320253461727027,0.000550686969336311
0.0128811318541615,0.356540097809929,0.0633428334495529
0.00826290282900344,0.297118525611529,-0.0198164032671648
0.0070001612910966,0.270897884324073,0.0833111472671908
0.00771031879544537,0.279747518435111,0.0112814946686485
0.010522956465827,0.321742404439797,-0.00253639838291201
0.00986862075214556,0.325034785463655,0.012947278895369
0.00666929182766496,0.266357302366361,0.0841591518712967
0.00497055795009793,0.223953520817879,0.0213377634642839
0.00686869210926899,0.278647964613913,0.00798428846048773
0.00768213877535784,0.298837316168815,0.013946946000332
0.0110245371641807,0.342175242139219,0.106894764052218
0.00832081469243473,0.304266251547803,0.0364316872451227
0.00513104606001258,0.232352511270179,0.00209300073374106
0.00604817021661053,0.248932791891219,0.0565453082860358
0.00403843114849545,0.213296235737154,-0.0114141746958439
0.00770537114830039,0.27739005184579,-0.0215313846731333
0.00740624330133632,0.285533263261628,0.0476573924360264
0.009531377774747,0.312666992401907,0.0458997152679804
0.00426640668984668,0.210500242129566,0.0304740143058098
0.00569127080894016,0.24636732841382,0.0568062141954997
0.00306508470551647,0.168428821131616,0.0365625392869961
0.00595050820553611,0.254187559247326,-0.0164090325805028
0.00701093168372635,0.27022918241,-0.097831818355311
0.00583899043974956,0.246221636826428,-0.00588325484281449
0.00365685345382727,0.203121469881765,-0.029068563767858
0.00404808347919172,0.192176891030078,-0.0353846868839428
0.00602715525805941,0.247321464067018,0.00430202621560966
0.00444266973667273,0.226302950342154,-0.0317468466584178
0.00370718291721739,0.184754933025287,0.108986158062426
0.00427043155876849,0.203017292663165,0.11487752750349
0.00385131839319008,0.212850763495396,0.00447761495350096
0.00505839208128001,0.222546371356342,-0.00150175933048558
0.00417964215216637,0.218411031799428,0.0111578065576578
0.00356442695316517,0.183649039553534,0.0709765118817477
0.00440615094569519,0.220419678289935,0.0272273375151981
0.00348504955063167,0.18576051182366,-0.0191876484498371
0.00248911293511,0.137628314814611,0.00325117314944873
0.00400661058680085,0.220946736594035,0.0559403728474872
0.00374695033198846,0.148166094430936,0.0496477902778643
0.00448454199181447,0.224757477135344,0.0416916218183278
0.0031609177926375,0.183614234544727,0.00366087969333512
0.00333428114527889,0.160728669486244,0.0842540011993387
0.0032579189794717,0.190360534710484,-0.047609645810825
0.00421797003101476,0.199829596886757,-0.00838166423339135
0.00333707161887076,0.207909709484055,0.0306311632429815
0.00160256763961153,0.110528722700095,0.0817744838456028
0.00145248647090856,0.0869065782486807,-0.144002498736227
0.00182674953915729,0.11189534485342,0.0106979354998248
0.00183971812046657,0.101044227185955,-0.0589308023684553
0.00320455174545398,0.182289710144848,0.015740911631141
0.00161169549584494,0.09534471541716,0.0425396231156328
0.00208802769006999,0.125335647506471,-0.0302598056428433
0.00177392386364816,0.118092656890725,-0.070997621149545
0.00177923000952618,0.117759478012282,0.00148355785482636
0.00282797205562602,0.170096939987024,0.00582757918281368
0.00219621248722413,0.133402213691655,0.0544250230198168
0.00160059663160017,0.130357545382511,0.0435271876625493
0.00261121355161331,0.143619324794231,0.0163107554177677
0.00252359237189836,0.130654715519425,0.0364034185032178
0.0014017837844541,0.087240856994475,0.0121841450434877
0.00220373455941913,0.128728525661203,0.0232776846816132
0.00216944295868127,0.151105810159407,0.0881215971842084
0.00184694528718865,0.127213139063578,-0.00109871065692187
0.00105525453581656,0.0579229734574751,0.0405119009721757
0.00299542050718749,0.11483428817511,-0.0149641815395262
0.00142602040113915,0.0908254784087094,0.0346339693177497
0.00240295291734893,0.142488789910947,-0.0113031401910357
0.00190428634569306,0.108640356853938,-0.00758159855751273
0.00182509732372982,0.104161596392312,0.0823711494989611
0.00145616176034147,0.100941931725132,-0.0648422699132352
0.0028358294640819,0.15336036072905,-0.0153976950960505
0.00261098085765754,0.14804837429967,0.0147377609725227
0.00229367462824048,0.151853823922978,0.0643306956977649
0.00479527617373332,0.223695065986643,-0.0720235099553283
0.00120735553373541,0.0703760014970946,-0.0986619821837567
0.00252800196028713,0.106883991361391,0.00585331620848501
0.00179208214392346,0.0960903319873422,0.0198787715902154
0.00174985655272408,0.0937779933708422,0.0250080063793148
0.00206745679968068,0.10657963072971,-0.0389754560773881
0.00145497768280745,0.0738878755860605,-0.0135933953789418
0.00332709997204672,0.138816637627755,0.0509239036098752
0.00511270870515224,0.188944355201028,-0.0199166454481065
0.00159217460136196,0.077427841470452,0.0192866180358287
0.00366873797769851,0.172804400369141,0.0530642710328357
0.00220090258343519,0.136331765939644,0.0830446979172784
0.00184660025442662,0.131701840095703,0.0610676916411994
0.00185032364245885,0.106908465753114,-0.0174218538574924
0.00124937591556007,0.116876862257072,-0.0342217260292791
0.00217701740859133,0.0998682805459451,0.00690174735817982
0.00610615163643502,0.229749869367942,0.0140667307487465
0.00309029376458847,0.124093387926752,0.0825293424963547
0.00174767819517607,0.0921481737939322,-0.115210865203191
0.00315218129619832,0.130804106488388,0.0760108105402433
0.00169939084845916,0.0939499906700228,0.0109962055172518
0.00272936390848566,0.212063792434099,0.0193341649530958
0.00170462651359349,0.0885530135451296,9.08773638666389e-05
0.00236342106807341,0.115082395971439,0.00387112751070435
0.00328636331496557,0.15154397821856,0.0289952244662782
0.00371430978026366,0.160717707800679,0.0191189310367245
0.0051947387699891,0.25187996079195,0.0106493967006045
0.000956401592926093,0.0614190181583082,0.00888857124907008
0.00148154709434778,0.0880820448412411,0.0097872210063224
0.00514844365803979,0.186012432347497,0.0535309341934062
0.00431431906074553,0.212657365119182,0.00936810140549369
0.00168760485277997,0.110601945439879,-0.0152167184770169
0.00284605512182157,0.114273334618449,-0.0251999317318314
0.00185280596630177,0.0969657023402846,0.0344139444281964
0.00204056385043316,0.0973821880999988,0.0146274164511733
0.00449804456316782,0.16273083039283,0.0189585771443735
0.00521906320601317,0.208280085252503,0.0504431618252465
0.00583498508764979,0.194492179671007,0.0243093410699976
0.00349836568883033,0.152754949683324,0.0110007099791173
0.00343367825327634,0.168714329569441,-0.0323754981757538
0.00285160648444172,0.137659994496876,-0.0167384932831555
0.0034809710311221,0.160850229139975,0.0282971431581791
0.00370093998849286,0.177887671268085,0.0491566250168262
0.00671289143203835,0.233432970900556,-0.0251225093383855
0.00559922045878269,0.249691180767165,-0.00332931410601213
0.0051803085067248,0.194249960303605,0.0175788305002261
0.00269857780389493,0.146081560811504,0.0121216668823008
0.00440811524671458,0.196979385371217,-0.0331415649194832
0.00578404629365037,0.198783582450242,0.0182380331506338
0.00349720737969816,0.160376146293103,0.0216397116446815
0.00631798004781614,0.209066969226667,0.0383725121060161
0.00517661941219638,0.186980489690455,-0.0706874569766987
0.00449100741446018,0.222283285980672,0.0760418751091447
0.00594973018292011,0.245245363596784,0.0171939522208249
0.00348365808838935,0.170320109399685,-0.0255571223434081
0.0064097630339246,0.263144242180877,0.0196542217003898
0.00536589556448464,0.222243608667026,-0.00543253124189323
0.00743438035963473,0.287782504232894,0.00237298846047179
0.00644443250787208,0.246350620093237,0.0348607992614025
0.00567271319934282,0.228456142192717,0.0399891202258013
0.00869489491815989,0.330048615961764,0.0424583735779715
0.00765547306070835,0.300979262546494,-0.023972831602191
0.0088896145828965,0.284384165741512,0.0275944870929661
0.00878020253752665,0.304546845560241,0.052540448847577
0.00958053641521694,0.288740784021574,-0.0165902782969579
0.00778650807393899,0.280752442063709,0.00697971153601702
0.00804313729929307,0.262693131189086,0.00216523573388258
0.00777042567823383,0.312749810624464,0.0699615592854889
0.00985548920240142,0.329014813317207,0.0685776160116111
0.00798812587935083,0.292701807263352,-0.0367347964773662
0.00742179868255066,0.288191117625898,-0.0153306277958627
0.00947863996270404,0.288239019185408,-0.0112875788454139
0.00795708678637319,0.309004777302182,0.00290110113939772
0.00572951916392739,0.223402126845019,-0.0559549963649497
0.0120037512188889,0.33011880397182,0.0185882389999852
0.00883165119932383,0.316622333382481,0.0435078706749819
0.00507713299847212,0.244666067950282,0.0539116546272016
0.0062245403139245,0.263427181005567,0.0174073485815134
0.00729574750957107,0.301479631864142,0.0673437508977249
0.00624216327645455,0.299915401226848,0.0467609826406797
0.00679551606889484,0.257613930501188,0.0226011583397603
0.0137725975733135,0.379641900910435,-0.015762373589323
0.00599467769047313,0.278902042481107,0.0268225995390203
0.00589467021986978,0.238155082935911,-0.0239357112859907
0.00867638498288037,0.318555178347074,0.0340437633590345
0.00878973414937512,0.30400480896224,-0.00101635931942383
0.0115641642171521,0.367529895718973,0.0476436121646302
0.00529159068868568,0.290840278576738,0.00183313862500836
0.00652238480573575,0.31791045272732,-0.0609793630076383
0.00751474096512295,0.318854864502079,0.0686378588454145
0.00597216782117593,0.239611928294961,0.0956514165431081
0.00883069416250293,0.335647447444848,0.0720886545292351
0.00969560479254128,0.353101726276348,0.0277817101300643
0.00787695736428429,0.3197834826702,0.0159667280539679
0.00986098986886086,0.35810707644088,0.034101600279354
0.00981354840750925,0.389778177761763,0.0526298776617605
0.00853337612469296,0.33320719781201,0.0150471320411898
0.011791296155784,0.371780134956714,0.063480734664362
0.00810084252270737,0.328618712574503,0.0484410054746168
0.00644513094317534,0.295378860913458,0.0739642869316476
0.0105330954987524,0.379660733033092,0.152751986701545
0.0106737097717381,0.370820284394308,0.101493867761351
0.0151963779833297,0.452554492695545,0.00046721954727127
0.0069376156285732,0.275348925049479,0.0102180909245744
0.0118174069736949,0.412966136673544,0.0152414144604409
0.0106607650828452,0.377253508721385,0.0202881831903414
0.0144363370382848,0.420066447359193,0.107451597720124
0.017599283803141,0.46420286135031,0.010561640947356
0.0117166161878665,0.414422850957899,-0.0125695164650624
0.0157359521028938,0.44882915074369,0.0642183730500346
0.0136635729791438,0.413428432303317,0.0813075356976969
0.0128711695827638,0.440147926523239,0.0380169698336222
0.0141297973161246,0.41082538054887,0.0240892077055096
0.012625872850262,0.413506019367974,0.054938908374329
0.0115184216319668,0.359975000962616,0.0657214495994094
0.015441294895177,0.466803533992119,0.0701035549251119
0.0108146604808221,0.381204797843215,0.0516482056799987
0.0090266940510989,0.370059804026843,-0.0427640319895872
0.0160044133406938,0.450129178069056,0.0919777690110532
0.0109617650496023,0.389835517862986,0.0171833765120518
0.0143344330902843,0.455858979616302,-0.0199434539606846
0.011218277151841,0.424182275542577,0.000235456871814677
0.0153229510011976,0.47652981066847,0.0784726984779472
0.00964364604283552,0.38005305330339,-0.0143013185789596
0.0140117732915922,0.492728392341795,0.0414548610006532
0.0153090990799567,0.430602353019098,0.0528653333087805
0.0164592905554651,0.471392658843536,0.0306817697371098
0.0124496810140691,0.440383739822001,0.0707844049226633
0.012083576182669,0.445864065792138,0.0750977618286024
0.0142164956804931,0.447978656427159,0.0229425814106889
0.0108094714528449,0.384491984635311,0.0990998676422514
0.0124139136513585,0.42094334768833,-0.0152590519825435
0.0105840454336663,0.403047791339275,-0.00576944640737747
0.016275012243654,0.484286233578347,0.0256902485591063
0.0168530768040566,0.494276342022815,0.0575438432192441
0.014063714568323,0.425325620328405,0.0755188716657876
0.012505639994434,0.415098984496864,0.0573286184802955
0.0167453748334478,0.48152116626765,0.0206428532826267
0.0127634338257919,0.461093541488521,0.0326209712879036
0.0171691712592988,0.502348286750354,0.0438230748717197
0.0190417856818361,0.504145246318099,-0.0305652468779199
0.0140012907711464,0.450986314387094,0.168986142754777
0.018451458163749,0.538473508335102,0.0609834687246203
0.0195231923417157,0.538337891804208,0.00702101554803994
0.0126787906873407,0.457032245434029,0.0149474917671851
0.0148839189852754,0.483369145888647,-0.0177146744624079
0.0173176907451944,0.508935000103069,0.0776192064176803
0.0229362634715489,0.550856464341735,0.0614801133513265
0.00892279788412398,0.363092270938839,0.0455470334837337
0.0210938291144902,0.516080303849192,0.109484310539947
0.0199836105541753,0.542164436407825,0.0839639144565826
0.012686554333869,0.450680796152322,0.00319440910039157
0.0174515015511169,0.501318180270281,-0.0310480087019132
0.0283647620067924,0.636987855634698,0.107331048886437
0.0160937132160412,0.509833554574766,0.0744308506339703
0.0196729756572561,0.566616768364424,0.0472128656774958
0.0176540843966235,0.505319331181276,0.0480040104773925
0.019192074669076,0.513494082310312,-0.0019129293713022
0.0146389314473235,0.451778224261171,0.00750548715353671
0.0192150842860062,0.533854040857482,-0.000971199730979606
0.024782998399086,0.650246203830686,0.0728871481244505
0.0161970373983881,0.504979573706009,0.0245631975154847
0.0184043795419591,0.565462353193778,0.0267256562954626
0.0238497804488629,0.578412556977187,0.0729580982193775
0.024941361210299,0.603242125737171,0.108039031397036
0.022595701865788,0.584424516359718,0.0330606516874404
0.0245628304558858,0.628418873917185,0.0865606835033959
0.0155112099356848,0.522655665896752,0.0535605004387298
0.0181598268620261,0.542917653584917,0.0497401983462614
0.0182558661524521,0.547438543245296,0.127650499228146
0.0264844333152833,0.616439146451305,0.0615827747238918
0.0210949210542922,0.590763139696732,0.162180547559582
0.0156049512549448,0.506475471054267,0.0160620820429331
0.0224713738339786,0.558103149628328,0.0881438024158197
0.0197096922295349,0.577933334659748,0.0804388046299846
0.0211508396847527,0.584962069836038,0.0633686409531656
0.0205786996253842,0.567044260682703,0.0832869111589052
0.0203430060771267,0.568191072907395,0.0296584094755517
0.0225993098556975,0.549950237567219,0.0771518964828247
0.0222381695936601,0.598800885646064,0.0904662328808527
0.0313712311549694,0.693030459005035,0.0655427255779941
0.0181470068187577,0.552953839308071,0.0624161469632827
0.0308375232221494,0.742958552481154,0.121065373440158
0.0221224440741237,0.631318960414046,0.0824376097389586
0.0219646734838251,0.606394786675754,0.0143305982943421
0.0209482125351138,0.604239844570585,0.0134036941505592
0.0213809716174007,0.678510281583134,0.0314216413657568
0.0212619111964055,0.588452366443676,0.0650572302010214
0.0126172046975424,0.489472702660435,0.0334622355797601
0.0283869518955785,0.662193750327546,0.138678008229187
0.0252658820388859,0.662726866848785,0.0562130980086204
0.0147578989498208,0.495224286036846,0.0700118434545811
0.0292489031828247,0.711797148565299,0.200389566123013
0.0263544086679834,0.690917006521435,0.0805100260221197
0.027352586218929,0.65773195541142,0.0767042429906114
0.0250815979616004,0.703358954972595,0.0271914952674852
0.0282281402613022,0.669934695436738,0.059793091834511
0.0271075481378716,0.635918954400818,0.0118678414785682
0.0336525139630383,0.74892982810659,0.122818478088127
0.0274989943619841,0.674844094951713,0.101215790610506
0.0320726379424617,0.739671576872555,0.114540973023436
0.0263462118061912,0.711009937116862,0.123326659038388
0.0258870199193303,0.645410063512292,0.0926072250894922
0.0269863253953466,0.702050065498569,0.0602648002485403
0.0216039895574593,0.617803237463885,0.0560316264229514
0.0231067277278137,0.62769946631613,0.0514173236362594
0.0249569753134288,0.629045980720672,0.10121641951322
0.0330478648658684,0.744402347317601,0.138418008296781
0.020144767845562,0.633870100468255,0.0780524435650723
0.0256570085226863,0.665305886281516,0.0535193617293689
0.0281333408388117,0.715725155947751,0.104303793510837
0.0183729833905069,0.595986275686234,0.108245449565889
0.0282375225079693,0.70191590249948,0.0586891371087986
0.0301152791232218,0.686765010586207,0.135659597856286
0.0229455234551214,0.649797575394951,0.0825868089439955
0.0345828047181304,0.765042293316341,0.0883510813820521
0.0231125002457856,0.653433397096461,0.0838968159804726
0.0322681894924337,0.736771958921036,0.080408608120254
0.0306452266469803,0.697643523568972,0.0192195447007825
0.0247439520271371,0.690759718384894,0.133699130187942
0.0265517367664813,0.687809198699349,0.107613627358195
0.0333322356448682,0.756595448893029,0.126617271418409
0.0283161475195082,0.716276966828412,0.0951568596195511
0.0337022134322756,0.766055169493506,0.104795367614001
0.0341889128038975,0.804236740058081,0.1540175973206
0.0353210109134193,0.812805591211346,0.17058917277295
0.0305295069074872,0.731498504122053,0.0981225878664618
0.0313858692561005,0.755837402219556,0.113917418290273
0.0310131385435021,0.72536799267651,0.0999423463291068
0.0352368077179285,0.765364460246245,0.108890490379047
0.0283327773880789,0.751071502487174,0.140137427819279
0.0304497179452459,0.756963976000824,0.108903466127172
0.028663062553452,0.75665264035814,0.115087921154157
0.0297227285217025,0.742660218478963,0.0591952344906376
0.0332178814035599,0.770035831219003,0.117202127347642
0.0301634490779777,0.730704232994771,0.0329837719484285
0.0268063831690574,0.728925623398407,0.119257670321586
0.0374824049800087,0.788237341161324,0.117099386765639
0.0282125483143136,0.715082298102126,0.175568562169177
0.0280321905367843,0.709619379051379,0.13042247082419
0.0307126190158448,0.766661356840503,0.0813018019193396
0.0325865298130181,0.771263102477589,0.101803866843378
0.0390169650323252,0.832758315305693,0.2099949401044
0.026124913683232,0.713609627386795,0.112551818983612
0.0354118604722654,0.834670182170497,0.0599171167811855
0.0366112985541865,0.773764584596934,0.127773818734639
0.0285157775871232,0.757789292417292,0.192349667121761
0.0286705847977603,0.745509406191802,0.142446335812067
0.0421287043303908,0.884791993356397,0.109159317545249
0.0322544022373914,0.802068574815852,0.179731555219564
0.0406895023753699,0.889237020976534,0.19797597699196
0.0430528643596921,0.923527383250396,0.130055918777311
0.0303541168382003,0.726285828847761,0.135566073033901
0.0401474209656061,0.857595862424442,0.138112194244441
0.0346049636751063,0.777705367732108,0.163165282446105
0.039606135484449,0.828723586578782,0.145911168277668
0.030351655347495,0.777714724424594,0.0187107009562287
0.0364175846119483,0.852646950768988,0.214497538273722
0.0449849342513134,0.883397607346036,0.193968345452113
0.0380994655886052,0.868732718450792,0.167918456768824
0.0319472250000234,0.816493595515428,0.0915352664741959
0.0297411543139762,0.791268630771761,0.1643248884381
0.0332233866265069,0.774965272403997,0.0891926027237387
0.0338243413649535,0.790559783800672,0.0886139751166875
0.0389365578369275,0.871037634680621,0.163282330053885
0.0319797327589126,0.766275231695446,0.0525157442138016
0.0414374541530621,0.876904361183999,0.0671226426840658
0.0361330646587341,0.842828173846047,0.120373031023519
0.038850245574649,0.861394019087705,0.177092835518295
0.0341197344524217,0.856341535728879,0.201507795880295
0.0346618566877789,0.856549601156284,0.196492580482543
0.0331997836190423,0.848790425719051,0.0757074795001881
0.0422315737667137,0.850907240039584,0.144996150156326
0.041960890518402,0.914279957288442,0.231128198170256
0.0292588363018934,0.767303753183103,0.0830113690671405
0.0454650433424745,0.93830996699895,0.176791106888051
0.0386875034895611,0.873368722194842,0.112958691797934
0.0389208359689402,0.857033241742693,0.194061289757266
0.0509902717772546,0.997485287514522,0.191099751167531
0.039636768637246,0.867950396339983,0.162929609215641
0.0361229487732616,0.886971763121686,0.130295892051348
0.0372482804644464,0.885516137555525,0.160061785121008
0.0354943573923296,0.770040442775478,0.140064044271106
0.0382862711361679,0.894844223914802,0.185716914860325
0.0339176532909886,0.894877474044978,0.156721886727126
0.0397100557354578,0.902651288629171,0.0312338400247154
0.0378871473062251,0.903582703952339,0.167450668200532
0.0326679306757911,0.828540561027227,0.144812225302573
0.040494777427303,0.85344114504371,0.0801372332355095
0.0343866839143924,0.823636388927449,0.11049995471798
0.038869405439934,0.870138734023618,0.118849614273499
0.039410647822104,0.883817253756159,0.178929264259859
0.0414084805065684,0.911968553822392,0.199372537083774
