"kl.divergence","Wasserstein","MMD"
4.08904819878736,3.66002648091142,0.0817775046211935
3.87229205234556,3.58068379834456,0.0804599827674046
3.80027497926645,3.52832513823008,0.0800331405339261
3.61040612155009,3.47812830471068,0.0791310094588837
3.55599996437465,3.43922025212341,0.0785640870036026
3.39792570299541,3.40187827664165,0.0778555225910296
3.26823056070095,3.34617517975114,0.0766469304716857
3.16992039821121,3.31926608784095,0.0763125349274425
3.12096503668561,3.29768199409976,0.0758105007645788
2.97088094299591,3.2396189452727,0.0749452212728112
2.91500723699233,3.20063192368282,0.0735425059507975
2.80814208086214,3.18019431586712,0.0734608150648306
2.76871864800857,3.14787346589026,0.0727727321620328
2.67122421818326,3.11448752175054,0.0718899176230856
2.58042085667805,3.07965326116153,0.0713566212837193
2.53803651122099,3.06503162995153,0.0702933271418935
2.43394792260486,3.009535119526,0.0693606977546697
2.37886004166043,2.9962692768345,0.0692192451644775
2.30559015166309,2.97456896655433,0.0688979876770244
2.16625515932357,2.92411026986634,0.0672984355416855
2.11435442837541,2.91748774261149,0.0670552803791633
2.03852648979215,2.88657665871916,0.0661914939134594
2.04272667074989,2.87038018273303,0.0658634891362393
1.93404831204742,2.81400683657186,0.0644468328489314
1.96462788255504,2.82074453394049,0.0647164223486012
1.81704963500478,2.78535140987366,0.063500599596523
1.80226699765182,2.76406320811154,0.0629024285970381
1.70223750576362,2.73124772488383,0.06195932267903
1.73501274061449,2.7254562019846,0.0620946399447551
1.73151785867832,2.71145971640145,0.0614230405813938
1.6314725686763,2.68531450804784,0.0600194145656285
1.61428222564091,2.66225238989491,0.0593801373618934
1.49678373615903,2.64368863215972,0.0590514493126175
1.35793840662755,2.58231279674803,0.0574707093745896
1.38719628071344,2.60176146078661,0.0578649641395241
1.35819835854811,2.53552546497789,0.0561952800595851
1.35465791839622,2.55593542749388,0.0563568787321191
1.26351565439669,2.55008955792588,0.0566379805602626
1.21987390987072,2.50513267366428,0.0547948094894153
1.2325801110793,2.4978430169513,0.0547281178968202
1.27090321539375,2.49267238277509,0.0544294032337067
1.16244062450065,2.47100639018646,0.0534075429752061
1.12962534368313,2.44830330297813,0.0529686247300543
1.05832807188773,2.43248949321842,0.0519084113050496
1.11877184992422,2.43773869555347,0.0526861632819724
1.02846559094106,2.38805975555528,0.0522421758186269
1.02028928148521,2.39177472966482,0.0523943895594012
0.982005654003581,2.42123929502772,0.0511085116667047
0.964161560929054,2.36918821233725,0.0503808248968962
0.915098789358119,2.3232356172305,0.0480824543367042
0.902320826195452,2.3504695474927,0.049361239661879
0.913066337829103,2.33976426568959,0.0492624198445508
0.829115048855631,2.27516283264643,0.047261071991576
0.774344958239791,2.24679460732067,0.0452397482629028
0.71372736176688,2.2217300743087,0.0447967679993759
0.75782311099456,2.23878668500953,0.0451698025114755
0.760000008871149,2.245454308378,0.0452788694972703
0.698377538976315,2.22226838476677,0.0444608702363176
0.744501232090895,2.2197602780102,0.0438915177820469
0.659493452122468,2.17445201159946,0.0434847866371353
0.690427851703861,2.19304830766112,0.0430434366943242
0.560238264978879,2.16621883549436,0.0424508448342369
0.586360453708082,2.14968604685177,0.0413541021345551
0.625843354061247,2.14326748401366,0.0416116860635292
0.603756631590363,2.14559805771692,0.0419777366750083
0.524531097338828,2.1192630690028,0.0404589572832421
0.540118834810423,2.11485287034532,0.0396314308097274
0.566789916145446,2.11614455967808,0.0397742478440879
0.477662611232811,2.09081414956014,0.0396729543810714
0.439937071945713,2.05990861756735,0.0378967566324242
0.498419037478705,2.07729341802686,0.0392072944757071
0.497678341756566,2.06050543098252,0.037418084034023
0.457710315473938,2.05528167184234,0.0383166385276201
0.456324328897354,2.04709516095584,0.0376916528315281
0.407850286088227,2.02423933848186,0.0356307117853341
0.419184971327411,2.0299437482858,0.0365627195208447
0.447369218770828,2.02335458246605,0.0370318414716397
0.366496564452344,1.98879934887192,0.0351067450824978
0.327591203878839,1.9852099442333,0.0347492204651356
0.295072045281022,1.96447424579212,0.0343765360231654
0.263136304810873,1.94044429261542,0.0330941464650678
0.3050882821817,1.95951932043546,0.0330236178660535
0.296766191424582,1.95184947069953,0.0337504141031939
0.293566535466348,1.94217252126546,0.032763690212235
0.255327135173745,1.94222787897287,0.032939291464201
0.252482606505986,1.89225003484754,0.0304737276034306
0.202874429592673,1.91315064385778,0.0306871061582399
0.191887021393171,1.90550935594885,0.0316779494259478
0.220304439971932,1.91207405048596,0.0306443351745642
0.207584970809599,1.87161395324137,0.0292187806431734
0.193889100106019,1.86307200989293,0.0299074325280202
0.177221353230643,1.86599062117509,0.0292937147308265
0.179383099111712,1.85834549933215,0.0281041602219627
0.175268195504007,1.87434952186353,0.0292553159425779
0.146168337957301,1.84477924250445,0.0280692858353984
0.143137045569583,1.82976588614588,0.027853149279057
0.152512715364886,1.82243683843972,0.0267528604655123
0.126480417620008,1.82439583865627,0.0271923246222094
0.146160284376599,1.8357128016026,0.0284227820935712
