"kl.divergence","Wasserstein","MMD"
3.0764783428433,1.37856461193962,0.158804696865812
3.14196301332195,1.3535995368953,0.15533560020852
2.81486048572028,1.321064785266,0.151400877403484
2.75594179357979,1.32499676734421,0.151743942222504
2.65070316375706,1.30664351585053,0.149131499354274
2.37918700350651,1.27262394531413,0.143927095833353
2.35866144689254,1.25472387988611,0.14170292825612
2.3829877547204,1.24374162032456,0.1394471258446
2.21432381572993,1.23929700981611,0.138482502524542
1.95599224942898,1.19527661137625,0.130997438579869
1.9165995545575,1.18585668776167,0.128825952631053
1.79931113655249,1.16782465270071,0.126417365570133
1.82695957712342,1.17648072404249,0.127569185924266
1.77913217607072,1.14980956491615,0.121935633638602
1.69832376696739,1.15406128465889,0.124413408826837
1.60854407716217,1.12159936313182,0.118634545797005
1.51249993976934,1.08977066972761,0.11304882195194
1.5829923133292,1.08562581720402,0.111583255424222
1.49441891682897,1.08321859756152,0.112126899108717
1.37167744854161,1.06524655634947,0.107401724995762
1.43855698141633,1.07670923075329,0.109837200665203
1.32400125406635,1.06335080035902,0.106041653954306
1.42139823975833,1.04440771443433,0.103167328466235
1.30762151414763,1.01882079994371,0.0987443651384969
1.10727324426145,1.02680275121244,0.101282422580418
1.30746695179645,1.00591365137483,0.0964996324597007
1.21241723975635,0.997019764616443,0.0957540453418939
1.17465826923286,1.00127395583724,0.0964501578585768
1.05076795172163,0.981866563013476,0.0921817919375507
1.12999359484335,0.990381767143508,0.093917109631791
0.949112076462651,0.978075468655708,0.0912192404023553
1.05945055814057,0.945613193279294,0.0863792843452613
0.995061541505886,0.965763637478504,0.0886548864784178
0.94466118744256,0.915536301204011,0.08150500545635
0.772408155571521,0.910600023337537,0.0796735180457608
0.805911736774596,0.917233835216615,0.0811218347939751
0.752035420896252,0.90758814193182,0.0791777866592733
0.848765894716375,0.910192225001797,0.0781898171037592
0.919783044637341,0.895324756198074,0.0766628647490766
0.747270774853201,0.913518040534463,0.0782216641382023
0.810916332384127,0.900832371263526,0.077213407380138
0.68536210121672,0.864758196990705,0.0722283056480646
0.626880458094502,0.855227452665527,0.0690170556135539
0.70906079810822,0.856118968484869,0.0700043202746099
0.688078903664065,0.840206520608553,0.0671455291110843
0.580897845584477,0.853900670726574,0.0687151075565375
0.695600483453833,0.856909461224242,0.0699420610800514
0.775959888970282,0.853214269506374,0.0700010252838001
0.799376805223276,0.835659550239146,0.0677759779179423
0.583923876708991,0.782303524588445,0.0590191195554688
0.514876505802939,0.824839074650589,0.0649579596213112
0.469759655107313,0.825226592701251,0.0641818309446087
0.513509506557463,0.786029681042917,0.058549445710073
0.701407020356542,0.7667246133976,0.055730683030206
0.387053161728565,0.748064955367404,0.0522898492102086
0.54336693322926,0.757481523492219,0.053669755158946
0.470820784705688,0.756827300482499,0.0545472847082871
0.389998439945767,0.75331055594078,0.0532226089168497
0.459166713817087,0.782748671301354,0.058261236885397
0.562937545918327,0.758961668013464,0.0539674651813626
0.362980934250962,0.727563280857385,0.050160645153811
0.422816345612704,0.720996127131108,0.0487319881203239
0.441700833439932,0.730813058133613,0.0506660111436381
0.356602114806105,0.692964054783861,0.0450609989027313
